"trainer/global_step","2e4 - _step","2e4 - _step__MIN","2e4 - _step__MAX","2e4 - val-Loss F","2e4 - val-Loss F__MIN","2e4 - val-Loss F__MAX","4e5 EF - _step","4e5 EF - _step__MIN","4e5 EF - _step__MAX","4e5 EF - val-Loss F","4e5 EF - val-Loss F__MIN","4e5 EF - val-Loss F__MAX","7e5 - _step","7e5 - _step__MIN","7e5 - _step__MAX","7e5 - val-Loss F","7e5 - val-Loss F__MIN","7e5 - val-Loss F__MAX","5e5 - _step","5e5 - _step__MIN","5e5 - _step__MAX","5e5 - val-Loss F","5e5 - val-Loss F__MIN","5e5 - val-Loss F__MAX","3e5 - _step","3e5 - _step__MIN","3e5 - _step__MAX","3e5 - val-Loss F","3e5 - val-Loss F__MIN","3e5 - val-Loss F__MAX","6e5 - _step","6e5 - _step__MIN","6e5 - _step__MAX","6e5 - val-Loss F","6e5 - val-Loss F__MIN","6e5 - val-Loss F__MAX","2e5 - _step","2e5 - _step__MIN","2e5 - _step__MAX","2e5 - val-Loss F","2e5 - val-Loss F__MIN","2e5 - val-Loss F__MAX","1e4 EF - _step","1e4 EF - _step__MIN","1e4 EF - _step__MAX","1e4 EF - val-Loss F","1e4 EF - val-Loss F__MIN","1e4 EF - val-Loss F__MAX","1e6 EF - _step","1e6 EF - _step__MIN","1e6 EF - _step__MAX","1e6 EF - val-Loss F","1e6 EF - val-Loss F__MIN","1e6 EF - val-Loss F__MAX","1e3 - _step","1e3 - _step__MIN","1e3 - _step__MAX","1e3 - val-Loss F","1e3 - val-Loss F__MIN","1e3 - val-Loss F__MAX","1e5 EF - _step","1e5 EF - _step__MIN","1e5 EF - _step__MAX","1e5 EF - val-Loss F","1e5 EF - val-Loss F__MIN","1e5 EF - val-Loss F__MAX","1e6 - _step","1e6 - _step__MIN","1e6 - _step__MAX","1e6 - val-Loss F","1e6 - val-Loss F__MIN","1e6 - val-Loss F__MAX","1e4 - _step","1e4 - _step__MIN","1e4 - _step__MAX","1e4 - val-Loss F","1e4 - val-Loss F__MIN","1e4 - val-Loss F__MAX","1e5 - _step","1e5 - _step__MIN","1e5 - _step__MAX","1e5 - val-Loss F","1e5 - val-Loss F__MIN","1e5 - val-Loss F__MAX","4e5 - _step","4e5 - _step__MIN","4e5 - _step__MAX","4e5 - val-Loss F","4e5 - val-Loss F__MIN","4e5 - val-Loss F__MAX","8e5 - _step","8e5 - _step__MIN","8e5 - _step__MAX","8e5 - val-Loss F","8e5 - val-Loss F__MIN","8e5 - val-Loss F__MAX","1.7e6 - _step","1.7e6 - _step__MIN","1.7e6 - _step__MAX","1.7e6 - val-Loss F","1.7e6 - val-Loss F__MIN","1.7e6 - val-Loss F__MAX","8e4 - _step","8e4 - _step__MIN","8e4 - _step__MAX","8e4 - val-Loss F","8e4 - val-Loss F__MIN","8e4 - val-Loss F__MAX","6e4 - _step","6e4 - _step__MIN","6e4 - _step__MAX","6e4 - val-Loss F","6e4 - val-Loss F__MIN","6e4 - val-Loss F__MAX","4e4 - _step","4e4 - _step__MIN","4e4 - _step__MAX","4e4 - val-Loss F","4e4 - val-Loss F__MIN","4e4 - val-Loss F__MAX"
"223199","","","","","","","446601","446601","446601","0.015585210174322128","0.015585210174322128","0.015585210174322128","","","","","","","","","","","","","446601","446601","446601","0.012730353511869907","0.012730353511869907","0.012730353511869907","","","","","","","","","","","","","447892","447892","447892","0.055021848529577255","0.055021848529577255","0.055021848529577255","446601","446601","446601","0.013930079527199268","0.013930079527199268","0.013930079527199268","","","","","","","446604","446604","446604","0.020879702642560005","0.020879702642560005","0.020879702642560005","446601","446601","446601","0.012005877681076527","0.012005877681076527","0.012005877681076527","","","","","","","446604","446604","446604","0.01602962613105774","0.01602962613105774","0.01602962613105774","446601","446601","446601","0.012310204096138477","0.012310204096138477","0.012310204096138477","446601","446601","446601","0.011873030103743076","0.011873030103743076","0.011873030103743076","446601","446601","446601","0.012052788399159908","0.012052788399159908","0.012052788399159908","446640","446640","446640","0.0171995609998703","0.0171995609998703","0.0171995609998703","446700","446700","446700","0.01919739879667759","0.01919739879667759","0.01919739879667759","446819","446819","446819","0.0231693834066391","0.0231693834066391","0.0231693834066391"
"223999","448174","448174","448174","0.011846412904560566","0.011846412904560566","0.011846412904560566","","","","","","","448174","448174","448174","0.011861390434205532","0.011861390434205532","0.011861390434205532","448174","448174","448174","0.012027875520288944","0.012027875520288944","0.012027875520288944","","","","","","","448174","448174","448174","0.011602334678173065","0.011602334678173065","0.011602334678173065","448174","448174","448174","0.011789854615926743","0.011789854615926743","0.011789854615926743","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"226799","","","","","","","453804","453804","453804","0.01488838717341423","0.01488838717341423","0.01488838717341423","","","","","","","","","","","","","453804","453804","453804","0.012668207287788391","0.012668207287788391","0.012668207287788391","","","","","","","","","","","","","455116","455116","455116","0.055021341890096664","0.055021341890096664","0.055021341890096664","453804","453804","453804","0.01413782313466072","0.01413782313466072","0.01413782313466072","","","","","","","453808","453808","453808","0.020763441920280457","0.020763441920280457","0.020763441920280457","453804","453804","453804","0.012815572321414948","0.012815572321414948","0.012815572321414948","","","","","","","453808","453808","453808","0.015701159834861755","0.015701159834861755","0.015701159834861755","453804","453804","453804","0.012663930654525757","0.012663930654525757","0.012663930654525757","453804","453804","453804","0.011897169053554535","0.011897169053554535","0.011897169053554535","453804","453804","453804","0.011705496348440647","0.011705496348440647","0.011705496348440647","453844","453844","453844","0.017724240198731422","0.017724240198731422","0.017724240198731422","453905","453905","453905","0.019139211624860764","0.019139211624860764","0.019139211624860764","454025","454025","454025","0.02373621053993702","0.02373621053993702","0.02373621053993702"
"230399","460979","460979","460979","0.012208891101181507","0.012208891101181507","0.012208891101181507","461007","461007","461007","0.015489738434553146","0.015489738434553146","0.015489738434553146","460979","460979","460979","0.01173459179699421","0.01173459179699421","0.01173459179699421","460979","460979","460979","0.012108243070542812","0.012108243070542812","0.012108243070542812","461007","461007","461007","0.01317798625677824","0.01317798625677824","0.01317798625677824","460979","460979","460979","0.011992457322776318","0.011992457322776318","0.011992457322776318","460979","460979","460979","0.011618191376328468","0.011618191376328468","0.011618191376328468","462340","462340","462340","0.05492354929447174","0.05492354929447174","0.05492354929447174","461007","461007","461007","0.014097361825406551","0.014097361825406551","0.014097361825406551","","","","","","","461011","461011","461011","0.020792096853256226","0.020792096853256226","0.020792096853256226","461007","461007","461007","0.012003263458609581","0.012003263458609581","0.012003263458609581","","","","","","","461011","461011","461011","0.01600279100239277","0.01600279100239277","0.01600279100239277","461007","461007","461007","0.012787776999175549","0.012787776999175549","0.012787776999175549","461007","461007","461007","0.011476835235953331","0.011476835235953331","0.011476835235953331","461007","461007","461007","0.011825637891888618","0.011825637891888618","0.011825637891888618","461048","461048","461048","0.01736437901854515","0.01736437901854515","0.01736437901854515","461109","461109","461109","0.019207188859581947","0.019207188859581947","0.019207188859581947","461232","461232","461232","0.0231532771140337","0.0231532771140337","0.0231532771140337"
"233999","","","","","","","468211","468211","468211","0.015101763419806957","0.015101763419806957","0.015101763419806957","","","","","","","","","","","","","468211","468211","468211","0.013177202083170414","0.013177202083170414","0.013177202083170414","","","","","","","","","","","","","469564","469564","469564","0.05481453239917755","0.05481453239917755","0.05481453239917755","468211","468211","468211","0.014282483607530594","0.014282483607530594","0.014282483607530594","","","","","","","468214","468214","468214","0.02078823931515217","0.02078823931515217","0.02078823931515217","468211","468211","468211","0.011850649490952492","0.011850649490952492","0.011850649490952492","","","","","","","468214","468214","468214","0.015855083242058754","0.015855083242058754","0.015855083242058754","468211","468211","468211","0.012390995398163795","0.012390995398163795","0.012390995398163795","468211","468211","468211","0.01204946730285883","0.01204946730285883","0.01204946730285883","468211","468211","468211","0.011750422418117523","0.011750422418117523","0.011750422418117523","468252","468252","468252","0.017382292076945305","0.017382292076945305","0.017382292076945305","468314","468314","468314","0.01919870264828205","0.01919870264828205","0.01919870264828205","468439","468439","468439","0.02304946258664131","0.02304946258664131","0.02304946258664131"
"236799","473784","473784","473784","0.011864976957440376","0.011864976957440376","0.011864976957440376","","","","","","","473784","473784","473784","0.011982421390712261","0.011982421390712261","0.011982421390712261","473784","473784","473784","0.01208262238651514","0.01208262238651514","0.01208262238651514","","","","","","","473784","473784","473784","0.012305946089327335","0.012305946089327335","0.012305946089327335","473784","473784","473784","0.01139089185744524","0.01139089185744524","0.01139089185744524","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"237599","","","","","","","475414","475414","475414","0.016659395769238472","0.016659395769238472","0.016659395769238472","","","","","","","","","","","","","475414","475414","475414","0.013321192935109138","0.013321192935109138","0.013321192935109138","","","","","","","","","","","","","476789","476789","476789","0.054981861263513565","0.054981861263513565","0.054981861263513565","475414","475414","475414","0.014090403914451599","0.014090403914451599","0.014090403914451599","","","","","","","475418","475418","475418","0.02096235752105713","0.02096235752105713","0.02096235752105713","475414","475414","475414","0.01157280895859003","0.01157280895859003","0.01157280895859003","","","","","","","475418","475418","475418","0.015741698443889618","0.015741698443889618","0.015741698443889618","475414","475414","475414","0.012515701353549957","0.012515701353549957","0.012515701353549957","475414","475414","475414","0.011908844113349915","0.011908844113349915","0.011908844113349915","475414","475414","475414","0.011674306355416775","0.011674306355416775","0.011674306355416775","475456","475456","475456","0.01714395545423031","0.01714395545423031","0.01714395545423031","475519","475519","475519","0.0192773025482893","0.0192773025482893","0.0192773025482893","475646","475646","475646","0.02305768057703972","0.02305768057703972","0.02305768057703972"
"241199","","","","","","","482617","482617","482617","0.014941406436264515","0.014941406436264515","0.014941406436264515","","","","","","","","","","","","","482617","482617","482617","0.013024373911321163","0.013024373911321163","0.013024373911321163","","","","","","","","","","","","","","","","","","","482617","482617","482617","0.014031348749995232","0.014031348749995232","0.014031348749995232","","","","","","","482621","482621","482621","0.020849471911787987","0.020849471911787987","0.020849471911787987","482617","482617","482617","0.01186955813318491","0.01186955813318491","0.01186955813318491","","","","","","","482621","482621","482621","0.016130292788147926","0.016130292788147926","0.016130292788147926","482617","482617","482617","0.01246582716703415","0.01246582716703415","0.01246582716703415","482617","482617","482617","0.011842261999845505","0.011842261999845505","0.011842261999845505","482617","482617","482617","0.01225220412015915","0.01225220412015915","0.01225220412015915","482659","482659","482659","0.01711520552635193","0.01711520552635193","0.01711520552635193","482724","482724","482724","0.019009286537766457","0.019009286537766457","0.019009286537766457","482852","482852","482852","0.022913584485650063","0.022913584485650063","0.022913584485650063"
"243199","486589","486589","486589","0.011718031018972397","0.011718031018972397","0.011718031018972397","","","","","","","486589","486589","486589","0.011651854030787945","0.011651854030787945","0.011651854030787945","486589","486589","486589","0.012070116586983204","0.012070116586983204","0.012070116586983204","","","","","","","486589","486589","486589","0.0118457842618227","0.0118457842618227","0.0118457842618227","486589","486589","486589","0.011843894608318806","0.011843894608318806","0.011843894608318806","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"244799","","","","","","","489820","489820","489820","0.015708355233073235","0.015708355233073235","0.015708355233073235","","","","","","","","","","","","","489820","489820","489820","0.012739209458231926","0.012739209458231926","0.012739209458231926","","","","","","","","","","","","","","","","","","","489820","489820","489820","0.013599343597888947","0.013599343597888947","0.013599343597888947","","","","","","","489824","489824","489824","0.020709915086627007","0.020709915086627007","0.020709915086627007","489820","489820","489820","0.011725639924407005","0.011725639924407005","0.011725639924407005","","","","","","","489824","489824","489824","0.01569099724292755","0.01569099724292755","0.01569099724292755","489820","489820","489820","0.012524581514298916","0.012524581514298916","0.012524581514298916","489820","489820","489820","0.011641453020274639","0.011641453020274639","0.011641453020274639","489820","489820","489820","0.011711915954947472","0.011711915954947472","0.011711915954947472","489863","489863","489863","0.017972266301512718","0.017972266301512718","0.017972266301512718","489929","489929","489929","0.019276857376098633","0.019276857376098633","0.019276857376098633","490059","490059","490059","0.02297118492424488","0.02297118492424488","0.02297118492424488"
"248399","","","","","","","497024","497024","497024","0.014992817305028439","0.014992817305028439","0.014992817305028439","","","","","","","","","","","","","497024","497024","497024","0.012590422295033932","0.012590422295033932","0.012590422295033932","","","","","","","","","","","","","","","","","","","497024","497024","497024","0.013891715556383133","0.013891715556383133","0.013891715556383133","","","","","","","497028","497028","497028","0.02091854438185692","0.02091854438185692","0.02091854438185692","497024","497024","497024","0.01202141959220171","0.01202141959220171","0.01202141959220171","","","","","","","497028","497028","497028","0.015986163169145584","0.015986163169145584","0.015986163169145584","497024","497024","497024","0.012780651450157166","0.012780651450157166","0.012780651450157166","497024","497024","497024","0.011813638731837273","0.011813638731837273","0.011813638731837273","497024","497024","497024","0.011567410081624985","0.011567410081624985","0.011567410081624985","497067","497067","497067","0.01718374714255333","0.01718374714255333","0.01718374714255333","497134","497134","497134","0.01916835829615593","0.01916835829615593","0.01916835829615593","497266","497266","497266","0.02295634150505066","0.02295634150505066","0.02295634150505066"
"249599","499394","499394","499394","0.011433192528784275","0.011433192528784275","0.011433192528784275","","","","","","","499394","499394","499394","0.011561050079762936","0.011561050079762936","0.011561050079762936","499394","499394","499394","0.01172636914998293","0.01172636914998293","0.01172636914998293","","","","","","","499394","499394","499394","0.011486615985631943","0.011486615985631943","0.011486615985631943","499394","499394","499394","0.011455733329057693","0.011455733329057693","0.011455733329057693","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"251999","","","","","","","504227","504227","504227","0.015287882648408413","0.015287882648408413","0.015287882648408413","","","","","","","","","","","","","504227","504227","504227","0.012288442812860012","0.012288442812860012","0.012288442812860012","","","","","","","","","","","","","","","","","","","504227","504227","504227","0.01421710941940546","0.01421710941940546","0.01421710941940546","","","","","","","504231","504231","504231","0.0209723599255085","0.0209723599255085","0.0209723599255085","504227","504227","504227","0.011634630151093006","0.011634630151093006","0.011634630151093006","","","","","","","504231","504231","504231","0.015786902979016304","0.015786902979016304","0.015786902979016304","504227","504227","504227","0.012632371857762337","0.012632371857762337","0.012632371857762337","504227","504227","504227","0.01219705119729042","0.01219705119729042","0.01219705119729042","504227","504227","504227","0.011459284462034702","0.011459284462034702","0.011459284462034702","504271","504271","504271","0.01701141521334648","0.01701141521334648","0.01701141521334648","504338","504338","504338","0.01933547668159008","0.01933547668159008","0.01933547668159008","504473","504473","504473","0.022762354463338852","0.022762354463338852","0.022762354463338852"
"255599","","","","","","","511430","511430","511430","0.014758399687707424","0.014758399687707424","0.014758399687707424","","","","","","","","","","","","","511430","511430","511430","0.012589565478265285","0.012589565478265285","0.012589565478265285","","","","","","","","","","","","","","","","","","","511430","511430","511430","0.014294261112809181","0.014294261112809181","0.014294261112809181","","","","","","","511434","511434","511434","0.020767970010638237","0.020767970010638237","0.020767970010638237","511430","511430","511430","0.011562788859009743","0.011562788859009743","0.011562788859009743","","","","","","","511434","511434","511434","0.01569526456296444","0.01569526456296444","0.01569526456296444","511430","511430","511430","0.012440815567970276","0.012440815567970276","0.012440815567970276","511430","511430","511430","0.011709142476320267","0.011709142476320267","0.011709142476320267","511430","511430","511430","0.011160159483551979","0.011160159483551979","0.011160159483551979","511475","511475","511475","0.01727718487381935","0.01727718487381935","0.01727718487381935","511543","511543","511543","0.019254170358181","0.019254170358181","0.019254170358181","511679","511679","511679","0.02292187698185444","0.02292187698185444","0.02292187698185444"
"255999","512199","512199","512199","0.011390957050025463","0.011390957050025463","0.011390957050025463","","","","","","","512199","512199","512199","0.011656174436211586","0.011656174436211586","0.011656174436211586","512199","512199","512199","0.01202559843659401","0.01202559843659401","0.01202559843659401","","","","","","","512199","512199","512199","0.012082020752131939","0.012082020752131939","0.012082020752131939","512199","512199","512199","0.01144659984856844","0.01144659984856844","0.01144659984856844","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"259199","","","","","","","518633","518633","518633","0.014846354722976685","0.014846354722976685","0.014846354722976685","","","","","","","","","","","","","518633","518633","518633","0.012764078564941883","0.012764078564941883","0.012764078564941883","","","","","","","","","","","","","","","","","","","518633","518633","518633","0.013895218260586262","0.013895218260586262","0.013895218260586262","","","","","","","518637","518637","518637","0.020698539912700653","0.020698539912700653","0.020698539912700653","518633","518633","518633","0.011530797928571701","0.011530797928571701","0.011530797928571701","","","","","","","518637","518637","518637","0.015728136524558067","0.015728136524558067","0.015728136524558067","518633","518633","518633","0.012504410929977894","0.012504410929977894","0.012504410929977894","518633","518633","518633","0.01155762281268835","0.01155762281268835","0.01155762281268835","518633","518633","518633","0.011922674253582954","0.011922674253582954","0.011922674253582954","518679","518679","518679","0.0170119758695364","0.0170119758695364","0.0170119758695364","518748","518748","518748","0.01929856464266777","0.01929856464266777","0.01929856464266777","518886","518886","518886","0.022836333140730858","0.022836333140730858","0.022836333140730858"
"262399","525004","525004","525004","0.011423919349908829","0.011423919349908829","0.011423919349908829","","","","","","","525004","525004","525004","0.01139787770807743","0.01139787770807743","0.01139787770807743","525004","525004","525004","0.011613639071583748","0.011613639071583748","0.011613639071583748","","","","","","","525004","525004","525004","0.011869128793478012","0.011869128793478012","0.011869128793478012","525004","525004","525004","0.011560245417058468","0.011560245417058468","0.011560245417058468","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"262799","","","","","","","525837","525837","525837","0.01441108901053667","0.01441108901053667","0.01441108901053667","","","","","","","","","","","","","525837","525837","525837","0.01250947080552578","0.01250947080552578","0.01250947080552578","","","","","","","","","","","","","","","","","","","525837","525837","525837","0.013878252357244492","0.013878252357244492","0.013878252357244492","","","","","","","525841","525841","525841","0.020794348791241646","0.020794348791241646","0.020794348791241646","525837","525837","525837","0.01157346460968256","0.01157346460968256","0.01157346460968256","","","","","","","525841","525841","525841","0.015695713460445404","0.015695713460445404","0.015695713460445404","525837","525837","525837","0.012072608806192875","0.012072608806192875","0.012072608806192875","525837","525837","525837","0.011516133323311806","0.011516133323311806","0.011516133323311806","525837","525837","525837","0.011455546133220196","0.011455546133220196","0.011455546133220196","525883","525883","525883","0.017223933711647987","0.017223933711647987","0.017223933711647987","525953","525953","525953","0.019249090924859047","0.019249090924859047","0.019249090924859047","526093","526093","526093","0.02317682094871998","0.02317682094871998","0.02317682094871998"
"266399","","","","","","","533040","533040","533040","0.014660918153822422","0.014660918153822422","0.014660918153822422","","","","","","","","","","","","","533040","533040","533040","0.012510276399552822","0.012510276399552822","0.012510276399552822","","","","","","","","","","","","","","","","","","","533040","533040","533040","0.013678384013473988","0.013678384013473988","0.013678384013473988","","","","","","","533044","533044","533044","0.02078116685152054","0.02078116685152054","0.02078116685152054","533040","533040","533040","0.01142886932939291","0.01142886932939291","0.01142886932939291","","","","","","","533044","533044","533044","0.016111250966787338","0.016111250966787338","0.016111250966787338","533040","533040","533040","0.011996554210782051","0.011996554210782051","0.011996554210782051","533040","533040","533040","0.01202071737498045","0.01202071737498045","0.01202071737498045","533040","533040","533040","0.011143870651721954","0.011143870651721954","0.011143870651721954","533087","533087","533087","0.017163317650556564","0.017163317650556564","0.017163317650556564","533158","533158","533158","0.019174836575984955","0.019174836575984955","0.019174836575984955","533300","533300","533300","0.02316671423614025","0.02316671423614025","0.02316671423614025"
"268799","537809","537809","537809","0.011152428574860096","0.011152428574860096","0.011152428574860096","","","","","","","537809","537809","537809","0.011397778056561947","0.011397778056561947","0.011397778056561947","537809","537809","537809","0.011471306905150414","0.011471306905150414","0.011471306905150414","","","","","","","537809","537809","537809","0.011844641529023647","0.011844641529023647","0.011844641529023647","537809","537809","537809","0.011818548664450645","0.011818548664450645","0.011818548664450645","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"269999","","","","","","","540243","540243","540243","0.01471647061407566","0.01471647061407566","0.01471647061407566","","","","","","","","","","","","","540243","540243","540243","0.012393216602504253","0.012393216602504253","0.012393216602504253","","","","","","","","","","","","","","","","","","","540243","540243","540243","0.013785312883555889","0.013785312883555889","0.013785312883555889","","","","","","","540247","540247","540247","0.02077011950314045","0.02077011950314045","0.02077011950314045","540243","540243","540243","0.011907324194908142","0.011907324194908142","0.011907324194908142","","","","","","","540247","540247","540247","0.015645332634449005","0.015645332634449005","0.015645332634449005","540243","540243","540243","0.011997909285128117","0.011997909285128117","0.011997909285128117","540243","540243","540243","0.011428211815655231","0.011428211815655231","0.011428211815655231","540243","540243","540243","0.012019901536405087","0.012019901536405087","0.012019901536405087","540290","540290","540290","0.01697324588894844","0.01697324588894844","0.01697324588894844","540363","540363","540363","0.019092082977294922","0.019092082977294922","0.019092082977294922","540506","540506","540506","0.022764628753066063","0.022764628753066063","0.022764628753066063"
"273599","","","","","","","547446","547446","547446","0.015211726538836956","0.015211726538836956","0.015211726538836956","","","","","","","","","","","","","547446","547446","547446","0.01214692834764719","0.01214692834764719","0.01214692834764719","","","","","","","","","","","","","","","","","","","547446","547446","547446","0.014551243744790554","0.014551243744790554","0.014551243744790554","","","","","","","547451","547451","547451","0.020958993583917618","0.020958993583917618","0.020958993583917618","547446","547446","547446","0.011297228746116161","0.011297228746116161","0.011297228746116161","","","","","","","547451","547451","547451","0.015798330307006836","0.015798330307006836","0.015798330307006836","547446","547446","547446","0.012081168591976166","0.012081168591976166","0.012081168591976166","547446","547446","547446","0.011791214346885681","0.011791214346885681","0.011791214346885681","547446","547446","547446","0.011790307238698006","0.011790307238698006","0.011790307238698006","547494","547494","547494","0.017308318987488747","0.017308318987488747","0.017308318987488747","547567","547567","547567","0.01907443441450596","0.01907443441450596","0.01907443441450596","547713","547713","547713","0.02297602966427803","0.02297602966427803","0.02297602966427803"
"275199","550614","550614","550614","0.011585100553929806","0.011585100553929806","0.011585100553929806","","","","","","","550614","550614","550614","0.011862087994813919","0.011862087994813919","0.011862087994813919","550614","550614","550614","0.011645232327282429","0.011645232327282429","0.011645232327282429","","","","","","","550614","550614","550614","0.011507861316204071","0.011507861316204071","0.011507861316204071","550614","550614","550614","0.011463552713394165","0.011463552713394165","0.011463552713394165","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"277199","","","","","","","554650","554650","554650","0.014446784742176533","0.014446784742176533","0.014446784742176533","","","","","","","","","","","","","554650","554650","554650","0.012330962345004082","0.012330962345004082","0.012330962345004082","","","","","","","","","","","","","","","","","","","554650","554650","554650","0.013644390739500523","0.013644390739500523","0.013644390739500523","","","","","","","554654","554654","554654","0.02060757391154766","0.02060757391154766","0.02060757391154766","554650","554650","554650","0.011847148649394512","0.011847148649394512","0.011847148649394512","","","","","","","554654","554654","554654","0.015871694311499596","0.015871694311499596","0.015871694311499596","554650","554650","554650","0.012236671522259712","0.012236671522259712","0.012236671522259712","554650","554650","554650","0.01133796013891697","0.01133796013891697","0.01133796013891697","554650","554650","554650","0.011506706476211548","0.011506706476211548","0.011506706476211548","554698","554698","554698","0.01722836121916771","0.01722836121916771","0.01722836121916771","554772","554772","554772","0.019143367186188698","0.019143367186188698","0.019143367186188698","554920","554920","554920","0.02279946766793728","0.02279946766793728","0.02279946766793728"
"280799","","","","","","","561853","561853","561853","0.014545751735568047","0.014545751735568047","0.014545751735568047","","","","","","","","","","","","","561853","561853","561853","0.012401724234223366","0.012401724234223366","0.012401724234223366","","","","","","","","","","","","","","","","","","","561853","561853","561853","0.014115680940449238","0.014115680940449238","0.014115680940449238","","","","","","","561857","561857","561857","0.02052954025566578","0.02052954025566578","0.02052954025566578","561853","561853","561853","0.011302397586405277","0.011302397586405277","0.011302397586405277","","","","","","","561857","561857","561857","0.0154650267213583","0.0154650267213583","0.0154650267213583","561853","561853","561853","0.012081054039299488","0.012081054039299488","0.012081054039299488","561853","561853","561853","0.011741694994270802","0.011741694994270802","0.011741694994270802","561853","561853","561853","0.011171122081577778","0.011171122081577778","0.011171122081577778","561902","561902","561902","0.017412502318620682","0.017412502318620682","0.017412502318620682","561977","561977","561977","0.019082216545939445","0.019082216545939445","0.019082216545939445","562127","562127","562127","0.02275952138006687","0.02275952138006687","0.02275952138006687"
"281599","563419","563419","563419","0.011191552504897118","0.011191552504897118","0.011191552504897118","","","","","","","563419","563419","563419","0.011177204549312592","0.011177204549312592","0.011177204549312592","563419","563419","563419","0.011703096330165863","0.011703096330165863","0.011703096330165863","","","","","","","563419","563419","563419","0.011317150667309761","0.011317150667309761","0.011317150667309761","563419","563419","563419","0.01111463364213705","0.01111463364213705","0.01111463364213705","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"284399","","","","","","","569056","569056","569056","0.014247099868953228","0.014247099868953228","0.014247099868953228","","","","","","","","","","","","","569056","569056","569056","0.012409038841724396","0.012409038841724396","0.012409038841724396","","","","","","","","","","","","","","","","","","","569056","569056","569056","0.014127200469374657","0.014127200469374657","0.014127200469374657","","","","","","","569061","569061","569061","0.02071950025856495","0.02071950025856495","0.02071950025856495","569056","569056","569056","0.011561986990272999","0.011561986990272999","0.011561986990272999","","","","","","","569061","569061","569061","0.01557151973247528","0.01557151973247528","0.01557151973247528","569056","569056","569056","0.012003209441900253","0.012003209441900253","0.012003209441900253","569056","569056","569056","0.011495877988636494","0.011495877988636494","0.011495877988636494","569056","569056","569056","0.011451071128249168","0.011451071128249168","0.011451071128249168","569106","569106","569106","0.017088083550333977","0.017088083550333977","0.017088083550333977","569182","569182","569182","0.019094640389084816","0.019094640389084816","0.019094640389084816","569334","569334","569334","0.02297494187951088","0.02297494187951088","0.02297494187951088"
"287999","576224","576224","576224","0.011210923083126545","0.011210923083126545","0.011210923083126545","576259","576259","576259","0.014472542330622673","0.014472542330622673","0.014472542330622673","576224","576224","576224","0.011810272000730038","0.011810272000730038","0.011810272000730038","576224","576224","576224","0.01157364435493946","0.01157364435493946","0.01157364435493946","576259","576259","576259","0.012707525864243507","0.012707525864243507","0.012707525864243507","576224","576224","576224","0.011403186246752739","0.011403186246752739","0.011403186246752739","576224","576224","576224","0.011159395799040794","0.011159395799040794","0.011159395799040794","","","","","","","576259","576259","576259","0.01323539949953556","0.01323539949953556","0.01323539949953556","","","","","","","576264","576264","576264","0.02070394903421402","0.02070394903421402","0.02070394903421402","576259","576259","576259","0.011339100077748299","0.011339100077748299","0.011339100077748299","","","","","","","576264","576264","576264","0.015594667755067348","0.015594667755067348","0.015594667755067348","576259","576259","576259","0.01219807006418705","0.01219807006418705","0.01219807006418705","576259","576259","576259","0.011709572747349739","0.011709572747349739","0.011709572747349739","576259","576259","576259","0.011223272420465946","0.011223272420465946","0.011223272420465946","576310","576310","576310","0.017461808398365974","0.017461808398365974","0.017461808398365974","576387","576387","576387","0.01922699809074402","0.01922699809074402","0.01922699809074402","576540","576540","576540","0.023446882143616676","0.023446882143616676","0.023446882143616676"
