model,dataset_index,sample_index,number_of_atoms,force_mae_eV_per_angstrom,hessian_mae_eV_per_angstrom2
HIP,31262,1157,12,0.0011716615408658,0.0028121387585997
HIP,11807,1158,12,0.0058839344419538,0.0156575441360473
HIP,35897,1159,8,0.004550292622298,0.0156522504985332
HIP,16279,1160,19,0.0290140528231859,0.0428102537989616
HIP,30361,1161,14,0.0076738386414945,0.0166534464806318
HIP,1050,1162,14,0.0081496210768818,0.0223318561911582
HIP,11675,1163,16,0.0007869947585277,0.0038552784826606
HIP,7936,1164,10,0.002318711252883,0.0104400971904397
HIP,21617,1165,15,0.005708023905754,0.0110818482935428
HIP,30470,1166,12,0.0050962856039404,0.0155642442405223
HIP,1247,1167,14,0.0017091511981561,0.0059470767155289
HIP,30326,1168,18,0.0016463991487398,0.0098740933462977
HIP,16708,1169,14,0.0020434018224477,0.0096446359530091
HIP,37491,1170,12,0.0041014002636075,0.0175866279751062
HIP,11288,1171,12,0.0029832241125404,0.0097591085359454
HIP,33038,1172,7,0.0026136545930057,0.0118080368265509
HIP,14011,1173,14,0.0195128433406353,0.0342837907373905
HIP,12894,1174,14,0.00516555365175,0.0167237147688865
HIP,17430,1175,14,0.0045701549388468,0.0093001518398523
HIP,29774,1176,8,0.0118157444521784,0.0338253267109394
HIP,41299,1177,19,0.0038127554580569,0.0101231541484594
HIP,5720,1178,13,0.0264126472175121,0.0679693892598152
HIP,25388,1179,15,0.0055894483812153,0.0156766101717948
HIP,43025,1180,17,0.0165822133421897,0.0327525995671749
HIP,43483,1181,16,0.0085038533434271,0.014969989657402
HIP,20903,1182,8,0.0729388445615768,0.1339159458875656
HIP,13473,1183,11,0.0005973933148197,0.0242364555597305
HIP,18383,1184,13,0.0016154027543962,0.0082376878708601
HIP,43695,1185,18,0.0053469710983335,0.0116504887118935
HIP,5647,1186,13,0.0010372387478128,0.0050543355755507
HIP,35150,1187,14,0.0017380029894411,0.0227107536047697
HIP,11102,1188,11,0.0062654302455484,0.0183163899928331
HIP,7349,1189,13,0.0083006285130977,0.0176392216235399
HIP,35536,1190,9,0.0046944189816713,0.017160777002573
HIP,37950,1191,14,0.003576552728191,0.0070010060444474
HIP,34756,1192,17,0.0100348331034183,0.0218518506735563
HIP,6117,1193,19,0.0029128135647624,0.0258789006620645
HIP,26503,1194,12,0.0035189175978302,0.0162365306168794
HIP,20976,1195,20,0.0245356652885675,0.0400853417813777
HIP,31429,1196,14,0.0027321397792547,0.0073917838744819
HIP,11476,1197,11,0.0023190004285424,0.0111313657835125
HIP,31950,1198,15,0.0009617508621886,0.0055759567767381
HIP,4203,1199,14,0.0411717146635055,0.0864959880709648
HIP,24704,1200,13,0.0140517279505729,0.0241922289133071
HIP,28045,1201,12,0.0025289389304816,0.0101528717204928
HIP,16487,1202,17,0.0067262197844684,0.0132775781676173
HIP,11648,1203,15,0.0054047335870563,0.0146566936746239
HIP,18872,1204,12,0.0065513742156326,0.0135774966329336
HIP,44401,1205,18,0.0010776413837447,0.002687327330932
HIP,4040,1206,13,0.0116440020501613,0.027342040091753
HIP,50030,1207,15,0.0030248577240854,0.0131681505590677
HIP,27744,1208,16,0.015090687200427,0.0529741793870925
HIP,11729,1209,16,0.0055420659482479,0.0120739135891199
HIP,24098,1210,18,0.0035356346052139,0.0119844153523445
HIP,28433,1211,15,0.0046426858752965,0.0134342843666672
HIP,18421,1212,11,0.007502316031605,0.0204100832343101
HIP,39441,1213,11,0.0051843193359673,0.0119014885276556
HIP,41861,1214,18,0.0087096691131591,0.0117154335603117
HIP,5057,1215,14,0.0227562747895717,0.0572516731917858
HIP,18857,1216,8,0.0047504678368568,0.01345965731889
HIP,23698,1217,13,0.0090602450072765,0.0180450268089771
HIP,21304,1218,14,0.0030892179347574,0.0121998060494661
HIP,18,1219,14,0.0177734643220901,0.0264291930943727
HIP,24732,1220,16,0.0049799894914031,0.0110660437494516
HIP,47369,1221,19,0.0032233851961791,0.0090583311393857
HIP,46948,1222,15,0.0094048352912068,0.0141675816848874
HIP,38404,1223,10,0.0162308644503355,0.0673561990261077
HIP,15484,1224,8,0.0216857474297285,0.0779014006257057
HIP,46183,1225,12,0.007502022664994,0.0492367818951606
HIP,7006,1226,19,0.0083770267665386,0.0165821965783834
HIP,14432,1227,16,0.00754314661026,0.0233691874891519
HIP,30953,1228,15,0.0029215251561254,0.0094134276732802
HIP,46603,1229,15,0.0076734470203518,0.0188359320163726
HIP,38854,1230,15,0.0021886783652007,0.0055134375579655
HIP,21933,1231,10,0.0019639069214463,0.0147799374535679
HIP,30456,1232,8,0.0200489088892936,0.0471470952033996
HIP,33921,1233,14,0.0012816219823434,0.0057098367251455
HIP,29975,1234,11,0.0056130061857402,0.0199739970266819
HIP,19104,1235,18,0.0010842690244317,0.0031944832298904
HIP,20572,1236,10,0.0108557594940066,0.0338984169065952
HIP,24585,1237,14,0.0028894951101392,0.0104321977123618
HIP,27424,1238,17,0.0020889674779027,0.0063647609204053
HIP,18095,1239,16,0.034122347831726,0.053381573408842
HIP,39476,1240,15,0.0366525612771511,0.053517710417509
HIP,45008,1241,10,0.0080264266580343,0.025215646252036
HIP,14282,1242,11,0.0118436142802238,0.0323411561548709
HIP,29258,1243,13,0.0025014411658048,0.0106852119788527
HIP,48410,1244,14,0.0145233841612935,0.0530627630650997
HIP,16804,1245,13,0.0099940355867147,0.0149579662829637
HIP,28349,1246,16,0.0021100246813148,0.0074896672740578
HIP,4169,1247,8,0.0082420464605093,0.0256393570452928
HIP,15433,1248,19,0.0008578424458391,0.0057353968732059
HIP,38752,1249,15,0.0048153386451303,0.01187324244529
HIP,600,1250,21,0.004655092023313,0.007864536717534
HIP,45951,1251,12,0.0050745871849358,0.0203036982566118
HIP,16395,1252,12,0.0013069715350866,0.0041996305808424
HIP,16568,1253,13,0.0075992126949131,0.0336582250893116
HIP,7078,1254,12,0.0033249366097152,0.0113639095798134
HIP,24381,1255,15,0.0017070843605324,0.0050792321562767
HIP,13345,1256,14,0.0033164652995765,0.0091052521020174
HIP,20591,1257,10,0.0363558232784271,0.1086053699254989
HIP,1158,1258,16,0.0025486710947006,0.0075921202078461
HIP,19059,1259,13,0.0226148664951324,0.0519187189638614
HIP,19026,1260,16,0.0056899930350482,0.0138365076854825
HIP,25698,1261,13,0.0013679331168532,0.0040722014382481
HIP,49150,1262,16,0.0085117984563112,0.0961735099554061
HIP,45772,1263,17,0.0007424064096994,0.0105837024748325
HIP,5633,1264,11,0.0078259836882352,0.0172667521983385
HIP,17357,1265,11,0.0017892759060487,0.007302155252546
HIP,14230,1266,14,0.0009150443365797,0.0035400574561208
HIP,44487,1267,14,0.001987907802686,0.0063923364505171
HIP,37952,1268,9,0.0129132457077503,0.0303574819117784
HIP,41929,1269,11,0.0115949474275112,0.0392818674445152
HIP,35379,1270,20,0.00739027839154,0.021805353462696
HIP,50842,1271,18,0.0104944920167326,0.0226224865764379
HIP,25490,1272,18,0.0192556623369455,0.0264459364116191
HIP,19274,1273,16,0.0019238623790442,0.0045322948135435
HIP,37608,1274,17,0.0015704749384894,0.0040553570725023
HIP,27004,1275,16,0.0012988816015422,0.0040534851141273
HIP,20276,1276,12,0.0460352972149848,0.0821770206093788
HIP,49066,1277,15,0.0078728972002863,0.0156745836138725
HIP,12746,1278,14,0.0045433612540364,0.0110945310443639
HIP,25427,1279,12,0.0036994549445807,0.0088723534718155
HIP,14613,1280,14,0.0154922325164079,0.0449357852339744
HIP,19530,1281,13,0.0025182906538248,0.0075967567972838
HIP,45342,1282,13,0.0007908987463451,0.0050358860753476
HIP,6971,1283,13,0.0224232207983732,0.03771797940135
HIP,26122,1284,14,0.0015032910741865,0.0056028743274509
HIP,39900,1285,12,0.0016836959403008,0.0037262856494635
HIP,36555,1286,17,0.0059669958427548,0.015944480895996
HIP,3480,1287,12,0.0031269874889403,0.0121793188154697
HIP,34007,1288,8,0.0734882056713104,0.1335262805223465
HIP,2930,1289,8,0.0020010448060929,0.019669197499752
HIP,10906,1290,15,0.0074807303026318,0.0136274509131908
HIP,383,1291,13,0.0032483506947755,0.0102882292121648
HIP,11071,1292,7,0.008913199417293,0.0337982363998889
HIP,32511,1293,8,0.0054327505640685,0.0137686561793088
HIP,12337,1294,12,0.0041546798311173,0.0200045984238386
HIP,44428,1295,13,0.0168070755898952,0.0330932885408401
HIP,35902,1296,19,0.0034208393190056,0.0441760532557964
HIP,2248,1297,18,0.0010716053657233,0.0057936618104577
HIP,10670,1298,13,0.0017649653600528,0.0074476981535553
HIP,6926,1299,12,0.0031201313249766,0.0120436521247029
HIP,7050,1300,14,0.0116031346842646,0.0204429160803556
HIP,13733,1301,16,0.0091037116944789,0.0202476605772972
HIP,32178,1302,14,0.0125843165442347,0.0312399491667747
HIP,49742,1303,11,0.0009215886238962,0.0040004691109061
HIP,18117,1304,12,0.0268043149262666,0.0622556470334529
HIP,27742,1305,14,0.0032928870059549,0.0074229845777153
HIP,48055,1306,15,0.001101890578866,0.0060876673087477
HIP,46749,1307,17,0.004545705858618,0.0164060983806848
HIP,30604,1308,15,0.0022751817014068,0.0065538166090846
HIP,39861,1309,13,0.0155150955542922,0.0319852158427238
HIP,9436,1310,14,0.001242825645022,0.010367757640779
HIP,914,1311,12,0.0197793114930391,0.0458612591028213
HIP,25152,1312,14,0.0011697508161887,0.0040066936053335
HIP,47361,1313,19,0.0014838241040706,0.0040355618111789
HIP,25359,1314,19,0.0050370744429528,0.008818257600069
HIP,2056,1315,14,0.0052703777328133,0.0157239157706499
HIP,32413,1316,10,0.0294413734227418,0.0855128765106201
HIP,2091,1317,12,0.0077245035208761,0.0258000399917364
HIP,37515,1318,16,0.0032979222014546,0.0499418564140796
HIP,5870,1319,14,0.0335795506834983,0.0747922211885452
HIP,24951,1320,10,0.0078782625496387,0.0271555595099926
HIP,1143,1321,17,0.0034394564572721,0.0085538038983941
HIP,48778,1322,16,0.002946427790448,0.0070551801472902
HIP,11061,1323,15,0.0040962621569633,0.0115729039534926
HIP,3536,1324,17,0.0152654470875859,0.023112004622817
HIP,29531,1325,19,0.0024332960601896,0.0046178507618606
HIP,49788,1326,13,0.0025610208977013,0.0076817390508949
HIP,26586,1327,12,0.0009076006826944,0.0060944063588976
HIP,26485,1328,15,0.0006952326511964,0.0025997047778218
HIP,27666,1329,13,0.0393640771508216,0.0496557280421257
HIP,20201,1330,15,0.0023835583124309,0.0053781913593411
HIP,30924,1331,13,0.0010637235827744,0.0066167656332254
HIP,43218,1332,16,0.0038616713136434,0.0078217163681983
HIP,21008,1333,11,0.001112776924856,0.0057593891397118
HIP,2663,1334,17,0.0009819719707593,0.0032757448498159
HIP,24991,1335,13,0.0065793800167739,0.0148320347070693
HIP,13630,1336,11,0.0008326122188009,0.0039886846207082
HIP,34462,1337,17,0.0039602699689567,0.0139401946216821
HIP,43869,1338,16,0.0046178237535059,0.0152315236628055
HIP,22621,1339,9,0.0088044265285134,0.0249248873442411
HIP,45626,1340,16,0.0022867531515657,0.009513871744275
HIP,30768,1341,13,0.0048032463528215,0.0115408701822161
HIP,26896,1342,13,0.0073107588104903,0.0240091271698474
HIP,31000,1343,21,0.0012049172073602,0.0089514451101422
HIP,33178,1344,13,0.0092560425400733,0.043514747172594
HIP,18499,1345,17,0.0018350278260186,0.0055937469005584
HIP,7652,1346,5,0.0278942231088876,0.0689643397927284
HIP,47971,1347,10,0.0040306374430656,0.012245500460267
HIP,40227,1348,14,0.001134532270953,0.0177116226404905
HIP,19904,1349,15,0.0116558028385043,0.0314096100628376
HIP,20841,1350,12,0.0007585762068629,0.0046605803072452
HIP,7565,1351,14,0.0046185334213078,0.0169570110738277
HIP,43550,1352,15,0.0217299442738294,0.0383758097887039
HIP,309,1353,15,0.0231638867408037,0.0353640541434288
HIP,36893,1354,13,0.0031133899465203,0.0085082752630114
HIP,39578,1355,11,0.0058560399338603,0.017424015328288
HIP,23815,1356,17,0.004418593365699,0.0173306260257959
HIP,30555,1357,13,0.0044702789746224,0.0095087261870503
HIP,36813,1358,17,0.0157772526144981,0.0253352038562297
HIP,1601,1359,15,0.0141704976558685,0.0270748455077409
HIP,42329,1360,16,0.0072785597294569,0.013191414065659
HIP,37694,1361,14,0.004075314849615,0.0094542568549513
HIP,1343,1362,9,0.0143358744680881,0.0357460565865039
HIP,9187,1363,15,0.0039575202390551,0.0084164319559931
HIP,21123,1364,13,0.011361626908183,0.0225964542478323
HIP,9192,1365,9,0.0103107308968901,0.0406249389052391
HIP,49522,1366,14,0.0095196682959795,0.0228835176676511
HIP,41436,1367,14,0.0021417608950287,0.0068118372000753
HIP,16120,1368,16,0.0081987744197249,0.0217888560146093
HIP,45559,1369,13,0.0014984202571213,0.0053370813839137
HIP,3468,1370,12,0.0008307566167786,0.0037893904373049
HIP,44725,1371,15,0.0015021271537989,0.0093149477615952
HIP,11171,1372,15,0.0074032009579241,0.0180457960814237
HIP,5977,1373,17,0.0031246070284396,0.0089393537491559
HIP,35126,1374,11,0.0131541900336742,0.0398157387971878
HIP,46013,1375,14,0.0136819072067737,0.0255806166678667
HIP,40751,1376,14,0.0049302261322736,0.0110324816778302
HIP,42854,1377,14,0.0032537407241761,0.016305511817336
HIP,20295,1378,14,0.0009631434804759,0.0054773497395217
HIP,20467,1379,14,0.001145621528849,0.0175424199551343
HIP,7393,1380,14,0.0046288701705634,0.0131138218566775
HIP,19637,1381,16,0.0006870910292491,0.0026757062878459
HIP,11780,1382,21,0.0013940727803856,0.03450158983469
HIP,14750,1383,10,0.0109808938577771,0.032380536198616
HIP,23996,1384,15,0.0067873415537178,0.017766460776329
HIP,47266,1385,14,0.0091289645060896,0.0210936572402715
HIP,2900,1386,15,0.0109009286388754,0.028909983113408
HIP,31482,1387,17,0.0146473105996847,0.0240893550217151
HIP,46554,1388,18,0.0080861095339059,0.0248636007308959
HIP,5401,1389,14,0.0026628056075423,0.0051362672820687
HIP,48883,1390,10,0.0026467603165656,0.0130856111645698
HIP,13751,1391,12,0.0009096349822357,0.0039122416637837
HIP,46923,1392,18,0.0168115943670272,0.0293347239494323
HIP,21815,1393,13,0.0134058045223355,0.0385432802140712
HIP,16184,1394,19,0.0011859638616442,0.064863696694374
HIP,22218,1395,14,0.0005944297881796,0.0039477506652474
HIP,34854,1396,21,0.0053041162900626,0.0108528276905417
HIP,40093,1397,13,0.0033852909691631,0.0118014477193355
HIP,35161,1398,17,0.0071476818993687,0.0144276218488812
HIP,6983,1399,12,0.0043514729477465,0.0098766814917325
HIP,27814,1400,13,0.00087224424351,0.0043998323380947
HIP,44399,1401,15,0.0083179846405982,0.0239185504615306
HIP,43344,1402,13,0.0176080949604511,0.0428933016955852
HIP,14165,1403,21,0.0023490972816944,0.0053038038313388
HIP,30733,1404,13,0.010034273378551,0.0309072323143482
HIP,6812,1405,17,0.0058694169856607,0.009830817580223
HIP,20513,1406,14,0.010181039571762,0.0219393577426671
HIP,17002,1407,17,0.0006805823650211,0.0025992109440267
HIP,49658,1408,15,0.0161233618855476,0.0343452990055084
HIP,48188,1409,13,0.0097582768648862,0.0196431502699852
HIP,29897,1410,14,0.0089969607070088,0.027539225295186
HIP,14949,1411,11,0.0012563207419589,0.0053896601311862
HIP,9168,1412,16,0.0016567285638302,0.0042713177390396
HIP,8493,1413,9,0.0073127229698002,0.0217601861804723
HIP,46001,1414,11,0.0032688977662473,0.0096057662740349
HIP,1675,1415,13,0.0268314257264137,0.0867313742637634
HIP,1341,1416,10,0.0063090287148952,0.0212164334952831
HIP,11386,1417,15,0.0091531062498688,0.0170757658779621
HIP,25606,1418,12,0.0032637438271194,0.0100817382335662
HIP,29752,1419,18,0.0006104512722231,0.0081718349829316
HIP,8092,1420,13,0.0047454144805669,0.0153704592958092
HIP,8546,1421,14,0.0869853496551513,0.0913752317428588
HIP,19342,1422,15,0.0203001406043767,0.0349474251270294
HIP,43261,1423,11,0.0010544777614995,0.0049950410611927
HIP,25875,1424,13,0.013482199050486,0.0261155869811773
HIP,43349,1425,16,0.0029573540668934,0.008161929436028
HIP,26206,1426,10,0.0049359761178493,0.0141244130209088
HIP,44868,1427,14,0.0073361545801162,0.015415608882904
HIP,36713,1428,13,0.0091776438057422,0.0188800729811191
HIP,45924,1429,17,0.005411856342107,0.0137885138392448
HIP,42806,1430,13,0.0047532129101455,0.0346931293606758
HIP,3742,1431,13,0.0148494336754083,0.035825241357088
HIP,37053,1432,14,0.001417071558535,0.0091566648334264
HIP,29558,1433,15,0.0007433262071572,0.0487661845982074
HIP,2603,1434,12,0.0063485545106232,0.0240920968353748
HIP,11157,1435,11,0.0053758486174046,0.0214005950838327
HIP,49897,1436,15,0.0019283045548945,0.0086656119674444
HIP,32221,1437,17,0.0053143328987061,0.0122452965006232
HIP,43123,1438,12,0.0018201690400019,0.0070157079026103
HIP,17388,1439,17,0.0039619118906557,0.0080801481381058
HIP,11716,1440,15,0.0019785619806498,0.0079862158745527
HIP,17240,1441,12,0.0093314861878752,0.0246315095573663
HIP,13621,1442,14,0.0041653732769191,0.0122196581214666
HIP,24843,1443,17,0.000496661174111,0.0075221392326056
HIP,19310,1444,12,0.0041281129233539,0.0125137874856591
HIP,31346,1445,14,0.0028051463887095,0.0269383545964956
HIP,31455,1446,19,0.0394922867417335,0.0644991770386695
HIP,17869,1447,15,0.0080059394240379,0.0228442531079053
HIP,14501,1448,15,0.0140098081901669,0.0249898768961429
HIP,45877,1449,19,0.0012308915611356,0.0677984654903411
HIP,37115,1450,15,0.0072610187344253,0.0164426304399967
HIP,29907,1451,19,0.0098471986129879,0.0139898918569087
HIP,8851,1452,14,0.0007332557579502,0.0113744279369711
HIP,26035,1453,11,0.0051780170761048,0.013976807706058
HIP,33694,1454,12,0.0152388233691453,0.0261978171765804
HIP,9590,1455,12,0.0026089234743267,0.0084965638816356
HIP,14997,1456,14,0.0045847282744944,0.0123643381521105
HIP,10424,1457,19,0.0016154124168679,0.0120548047125339
HIP,36831,1458,15,0.0005950868944637,0.0047223805449903
HIP,2332,1459,10,0.0011035731295123,0.0074349851347506
HIP,17880,1460,15,0.0015094833215698,0.0059674237854778
HIP,1351,1461,7,0.0054895025677978,0.0194132644683122
HIP,6688,1462,13,0.0059586223214864,0.014147768728435
HIP,28682,1463,16,0.032397162169218,0.0685341358184814
HIP,23118,1464,14,0.0090341204777359,0.0213834755122661
HIP,5770,1465,12,0.009720042347908,0.0318846702575683
HIP,48867,1466,14,0.0063474420458078,0.0178681872785091
HIP,4511,1467,19,0.003147134091705,0.0420748367905616
HIP,42943,1468,9,0.0036623831838369,0.0197793617844581
HIP,45445,1469,11,0.0147450659424066,0.0337839350104332
HIP,16654,1470,11,0.0293188672512769,0.08279300481081
HIP,46752,1471,14,0.0007629466708749,0.0042465925216674
HIP,29668,1472,12,0.0029040265362709,0.0121497558429837
HIP,9125,1473,21,0.0010253032669425,0.0681510865688324
HIP,24553,1474,16,0.0039721461944282,0.0126702971756458
HIP,15588,1475,9,0.0071004386991262,0.0323097333312034
HIP,16458,1476,13,0.0007627977174706,0.0067447242327034
HIP,32439,1477,15,0.0137606784701347,0.036043856292963
HIP,7489,1478,13,0.0071120974607765,0.0192203260958194
HIP,47740,1479,9,0.0113463988527655,0.0350301600992679
HIP,48206,1480,14,0.0045769670978188,0.0119760818779468
HIP,36958,1481,11,0.0018884616438299,0.0106827234849333
HIP,39219,1482,14,0.0185620673000812,0.0377504453063011
HIP,5380,1483,9,0.0029870846774429,0.0124798081815242
HIP,41970,1484,15,0.0106808291748166,0.0273465327918529
HIP,16988,1485,19,0.0142832593992352,0.0280997455120086
HIP,3406,1486,11,0.001412637066096,0.0045005124993622
HIP,47520,1487,13,0.0013122856616973,0.0053525269031524
HIP,10740,1488,10,0.0271970983594656,0.1463430374860763
HIP,17565,1489,15,0.0016907033277675,0.0066343178041279
HIP,16314,1490,9,0.002806193428114,0.01061035040766
HIP,46349,1491,14,0.0005838282522745,0.003914663568139
HIP,50122,1492,15,0.0045650410465896,0.0083076981827616
HIP,2221,1493,13,0.0151588860899209,0.0306921191513538
HIP,41517,1494,12,0.0402526408433914,0.0750148594379425
HIP,2893,1495,16,0.0113419443368911,0.0235722232609987
HIP,8455,1496,15,0.0506495609879493,0.1059676855802536
HIP,24297,1497,10,0.0138956811279058,0.0386823751032352
HIP,16404,1498,17,0.0004570279852487,0.0077319485135376
HIP,19632,1499,17,0.0096626998856663,0.0132835879921913
HIP,48910,1500,15,0.0006297485087998,0.0034239534288644
HIP,28315,1501,11,0.0176093839108943,0.0383571982383728
HIP,28737,1502,11,0.0014728703536093,0.0058707925491034
HIP,25631,1503,13,0.0004492753650993,0.0027368736919015
HIP,49446,1504,13,0.0096586039289832,0.0209969840943813
HIP,21797,1505,12,0.018894650042057,0.0487330816686153
HIP,10101,1506,15,0.0091111660003662,0.022930059581995
HIP,34518,1507,12,0.0024077156558632,0.049509048461914
HIP,20867,1508,18,0.0038570249453186,0.005969988182187
HIP,232,1509,17,0.0006177321192808,0.0051876744255423
HIP,2298,1510,16,0.0060527175664901,0.0102854622527956
HIP,695,1511,17,0.001914064749144,0.0123372944071888
HIP,5712,1512,15,0.006778746843338,0.0133703676983714
HIP,35746,1513,11,0.005804983433336,0.0168582629412412
HIP,18273,1514,13,0.0013138224603608,0.0083675356581807
HIP,19627,1515,10,0.0192931573837995,0.0917638838291168
HIP,42674,1516,16,0.0152730867266654,0.0423436723649501
HIP,1736,1517,10,0.041472066193819,0.0996344536542892
HIP,30931,1518,12,0.0039339023642241,0.0099356500431895
HIP,47974,1519,14,0.002436148468405,0.0137260062620043
HIP,18081,1520,12,0.0006157877505756,0.0177146028727293
HIP,4015,1521,18,0.0007405786309391,0.0340620875358581
HIP,41218,1522,19,0.0009918822906911,0.0077719306573271
HIP,12138,1523,16,0.004032211843878,0.0092481775209307
HIP,18752,1524,15,0.0006312491605058,0.0026339797768741
HIP,15705,1525,11,0.0273715630173683,0.0712010413408279
HIP,11956,1526,13,0.0012250017607584,0.0076315617188811
HIP,44455,1527,15,0.0108854323625564,0.0482214950025081
HIP,19541,1528,16,0.0021236902102828,0.0051045757718384
HIP,16442,1529,5,0.0016397020081058,0.0219192560762166
HIP,8011,1530,16,0.0034558838233351,0.0087212463840842
HIP,9292,1531,16,0.0035472307354211,0.0066973133943974
HIP,25349,1532,19,0.0368367843329906,0.066088780760765
HIP,30066,1533,16,0.0038482150994241,0.0084688933566212
HIP,24502,1534,11,0.0031560389325022,0.0129396924749016
HIP,5553,1535,14,0.1279091387987136,0.1144581362605094
HIP,50288,1536,12,0.0020288212690502,0.0072963074781
HIP,34570,1537,10,0.0028119306080043,0.0105014340952038
HIP,22163,1538,11,0.0032954425550997,0.01180936768651
HIP,50147,1539,11,0.0019619767554104,0.0083553232252597
HIP,18602,1540,15,0.0067555825226008,0.0176293887197971
HIP,28763,1541,14,0.0036725311074405,0.0104054259136319
HIP,6263,1542,12,0.0037166061811149,0.011664817109704
HIP,31135,1543,15,0.018480846658349,0.0390074923634529
HIP,35383,1544,14,0.0170655231922864,0.0335157737135887
HIP,15377,1545,14,0.0228401087224483,0.0513596385717392
HIP,35097,1546,15,0.0035479115322232,0.012669637799263
HIP,27544,1547,11,0.0012974006822332,0.00784333050251
HIP,1074,1548,11,0.0074420478194952,0.0248783342540264
HIP,45712,1549,19,0.00538184447214,0.0094254519790411
HIP,13758,1550,14,0.0218133460730314,0.046378631144762
HIP,1590,1551,10,0.001201307051815,0.0064980764873325
HIP,21098,1552,13,0.0090460842475295,0.0245611295104026
HIP,15150,1553,14,0.0014238730072975,0.0052038161084055
HIP,35841,1554,12,0.0165919121354818,0.0300520677119493
HIP,31267,1555,19,0.0008078522514551,0.0036839018575847
HIP,8661,1556,18,0.0008624729234725,0.0064017996191978
HIP,21278,1557,15,0.00321014970541,0.0150776803493499
HIP,2292,1558,14,0.0029059555381536,0.0099622327834367
HIP,31350,1559,18,0.0034671437460929,0.0094976546242833
HIP,37534,1560,19,0.0024478528648614,0.0059527168050408
HIP,27315,1561,14,0.0042014429345726,0.011014237999916
HIP,45241,1562,17,0.0169553849846124,0.0259202644228935
HIP,44388,1563,17,0.0030058156698942,0.0062039759941399
HIP,20678,1564,11,0.0060239084996283,0.0255226194858551
HIP,5800,1565,19,0.0006258198409341,0.0036831223405897
HIP,8390,1566,17,0.0117645105347037,0.0187337454408407
HIP,27055,1567,15,0.0036847644951194,0.0070534623228013
HIP,17274,1568,13,0.016570046544075,0.0297589413821697
HIP,3546,1569,14,0.0009222941589541,0.0037825712934136
HIP,5329,1570,17,0.0003531039401423,0.0064604463987052
HIP,37354,1571,7,0.0054806391708552,0.0227279588580131
HIP,21233,1572,13,0.0008697708835825,0.0051492946222424
HIP,13924,1573,12,0.0032006250694394,0.0122350621968507
HIP,3683,1574,10,0.0166733413934707,0.0335066951811313
HIP,29159,1575,11,0.0045105149038136,0.012108695693314
HIP,32698,1576,14,0.0031754544470459,0.0088320430368185
HIP,48158,1577,13,0.0033498627599328,0.0083635821938514
HIP,18457,1578,12,0.0041252640075981,0.0108099477365612
HIP,46938,1579,15,0.0036565198097378,0.0236410070210695
HIP,30407,1580,12,0.0169600453227758,0.0371231101453304
HIP,18625,1581,14,0.0007868735701777,0.005520231090486
HIP,995,1582,17,0.0033501686993986,0.0149627234786748
HIP,14409,1583,13,0.0019089583074674,0.0053542098030447
HIP,16861,1584,11,0.0027988692745566,0.0311880744993686
HIP,23014,1585,12,0.022340914234519,0.0424398221075534
HIP,36534,1586,17,0.0029443874955177,0.0114290146157145
HIP,15912,1587,10,0.0012071983655914,0.0200414359569549
HIP,9002,1588,15,0.0037093765567988,0.0071126017719507
HIP,27294,1589,10,0.0010794181143864,0.0074034882709383
HIP,27819,1590,13,0.0053846430964767,0.0156673230230808
HIP,32986,1591,15,0.0159192029386758,0.0395080298185348
HIP,19571,1592,15,0.0006770420004613,0.0467687994241714
HIP,27473,1593,17,0.0067101395688951,0.0172777362167835
HIP,42359,1594,21,0.0012771658366546,0.0035788416862487
HIP,27407,1595,16,0.021398639306426,0.0344415307044982
HIP,31839,1596,10,0.0145401610061526,0.030633145943284
HIP,24714,1597,13,0.0536903105676174,0.1036873608827591
HIP,19363,1598,13,0.0008991947397589,0.0069148312322795
HIP,48200,1599,16,0.006362275686115,0.0117142694070935
HIP,50739,1600,13,0.0334917940199375,0.07108935713768
HIP,9179,1601,10,0.0123073682188987,0.0458723530173301
HIP,36219,1602,12,0.0072174328379333,0.0117670400068163
HIP,38749,1603,12,0.0027896191459149,0.0091192154213786
HIP,43439,1604,13,0.0262097176164388,0.032242402434349
HIP,43543,1605,13,0.0065521108917891,0.0108085190877318
HIP,49475,1606,16,0.0025190524756908,0.0063588107004761
HIP,4515,1607,15,0.0084543991833925,0.0302949342876672
HIP,44697,1608,10,0.0408749692142009,0.0806429758667945
HIP,2976,1609,9,0.0085859512910246,0.0368914492428302
HIP,16446,1610,10,0.00190812908113,0.0207562409341335
HIP,14002,1611,19,0.0029527421575039,0.0065978411585092
HIP,942,1612,13,0.006889150943607,0.0183884445577859
HIP,45405,1613,16,0.0032047878485172,0.0104023497551679
HIP,14829,1614,11,0.0293906759470701,0.0863734260201454
HIP,26541,1615,15,0.0074749831110239,0.0239331368356943
HIP,7838,1616,14,0.0035509227309376,0.0167664680629968
HIP,2600,1617,18,0.0038423074875026,0.0120888631790876
HIP,938,1618,17,0.0155400345101952,0.0252349600195884
HIP,12120,1619,18,0.0010661778505891,0.0025890872348099
HIP,44056,1620,16,0.0022040628828108,0.0081728780642151
HIP,28232,1621,16,0.0009570233523845,0.0067321988753974
HIP,40297,1622,9,0.0063158264383673,0.0399452447891235
HIP,8688,1623,11,0.0113734100013971,0.0232931766659021
HIP,8597,1624,16,0.0035446777474135,0.011065418832004
