sample_idx,natoms,time,memory,energy_mae,energy_mae_per_atom,forces_mae,hessian_mae,asymmetry_mae,true_asymmetry_mae,eigval_mae,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,freq_mae_400_4000,freq_mae_400_4000_dataset
0,30,1439.7437744140625,513.959936,12607.205078125,420.2402038574219,0.2305096983909607,0.3220237195491791,1.7690065590159065e-07,5.288182819640497e-06,5.508275985717773,8,0,0,0,1,6,0,0,0,1,0,2.2616848654120516,0.07906709735734907,0.0772135428674244,0.9241224957853134,0.30706268611968757,250.22620757583616,
1,22,1182.1868896484375,660.66944,10898.1259765625,495.369384765625,0.23375514149665833,0.429279088973999,2.545147310684115e-07,2.7629250325844623e-05,5.359177589416504,3,0,0,0,1,4,0,0,0,1,0,1.64558612089949,0.6263036104353863,0.12533829019168688,0.9363903181163733,0.3075244984773119,823.3169025296455,
2,17,924.8450317382812,469.539328,8323.30078125,489.6059265136719,0.16437742114067078,0.48309510946273804,3.330756328523421e-07,4.8154412070289254e-05,5.320549488067627,3,0,0,0,1,5,0,0,0,1,0,1.760757159106394,0.2569031761183036,0.08254144628697843,0.9079494181543164,0.17832002708456193,959.4157870067049,
3,26,1358.8634033203125,510.49472,10964.9482421875,421.7287902832031,0.144796684384346,0.29476240277290344,1.7594416590327455e-07,1.6137091733980924e-05,5.0936970710754395,8,0,0,0,1,11,0,0,0,1,0,1.866545278674046,1.437364433025765,0.40991226080081566,0.9856660946870479,0.2737772580077205,943.0421311470873,
4,17,926.1640625,483.890176,12382.833984375,728.4019775390625,0.1757773607969284,0.4330681562423706,3.276284417097486e-07,6.393260264303535e-05,3.9091098308563232,2,0,0,1,0,3,0,0,0,1,0,0.8558430925431297,0.07521958112866364,0.027123202247726394,0.18226626997915044,0.928666166763602,479.0100410684277,
5,19,990.3902587890625,413.221888,8356.392578125,439.8101501464844,0.27214357256889343,0.3937486708164215,3.2813423445077206e-07,5.4573207307839766e-05,3.9128212928771973,5,0,0,0,1,4,0,0,0,1,0,1.3575812171134543,0.5434107310186925,0.07998736098921916,0.8829924887671037,0.9129752792469757,249.1256422694887,
6,19,987.427490234375,439.294464,9264.3369140625,487.5966796875,0.2714710831642151,0.48861363530158997,2.466451860527741e-07,9.040585609909613e-06,4.766443252563477,4,0,0,0,1,5,0,0,0,1,0,1.5169880535412326,0.3451743881486046,0.05947678277629825,0.12335508969450838,0.060402422432593854,685.3693635034376,
7,18,940.5010986328125,422.759936,10266.310546875,570.3505859375,0.303671270608902,0.5839705467224121,3.1263223831956566e-07,2.0224943000357598e-05,6.335589408874512,3,0,0,0,1,4,0,0,0,1,0,1.5266158288009233,0.38085795042331005,0.10339786249871663,0.8674150721280776,0.7472903088901797,539.1821923249547,
8,18,940.459716796875,407.16544,11945.7919921875,663.6550903320312,0.09150895476341248,0.42486900091171265,2.3183959285688616e-07,3.451583324931562e-05,4.7034831047058105,3,0,0,0,1,3,0,0,0,1,1,1.1319601864491426,0.017422011709913227,0.007519501734349787,0.9986444043839255,0.9969647250919709,205.84275706124768,
9,17,887.3154296875,384.799744,8426.2421875,495.66131591796875,0.22537431120872498,0.5253790020942688,4.168082057276479e-07,2.4979570298455656e-05,4.365787982940674,3,0,0,0,1,5,0,0,0,1,0,1.4949930337009827,0.749328372088205,0.30183457369612565,0.8182048408518768,0.37382559508800645,1618.0558444339304,
