sample_idx,natoms,time,memory,energy_mae,energy_mae_per_atom,forces_mae,hessian_mae,asymmetry_mae,true_asymmetry_mae,eigval_mae,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,freq_mae_400_4000,freq_mae_400_4000_dataset
0,17,1596.0537109375,1072.408576,1099.3876953125,64.66986846923828,0.022901639342308044,0.325703889131546,0.2622416913509369,0.0,1.9692498445510864,0,1,0,0,0,3,0,0,0,1,0,0.32879761580742145,0.08535999569147933,0.08037737929326447,0.04500436381689889,0.14828731434292095,139.6845794910024,893.9884094107283
1,22,2299.794189453125,1176.613888,1754.7041015625,79.75927734375,0.00964751373976469,0.10745260119438171,0.10835790634155273,0.0,0.665574848651886,0,1,0,0,0,3,0,0,0,1,0,0.1556582678289325,0.05817517385549735,0.04831601982518538,0.03250733590220378,0.04215614157118777,52.45142914889146,979.7738125465858
2,10,1085.80029296875,935.72608,7683.4736328125,768.3473510742188,0.10083337128162384,1.6559101343154907,0.7836471199989319,0.0,10.962820053100586,0,1,0,0,0,7,0,0,0,1,0,1.462355052311252,0.1291679965536568,0.32992600205513545,0.21516451835491057,0.034042846754573225,543.245869050819,877.1980411121875
3,16,1683.056396484375,820.28032,1856.544921875,116.0340576171875,0.04397306963801384,0.4726448059082031,0.3569693863391876,0.0,4.142021656036377,0,1,0,0,0,1,1,0,0,0,0,0.6588252685362987,0.08208673507877273,0.04853389953643938,0.029003923705689875,0.5121146740929614,242.35771191319898,785.465182350025
4,23,2421.872802734375,1071.558656,2051.80078125,89.20873260498047,0.009111960418522358,0.09359584748744965,0.10341887921094894,0.0,0.6013892292976379,0,1,0,0,0,5,0,0,0,1,0,0.12923932758678527,0.03624428845641013,0.05144678962105684,0.04836776458945535,0.18746778639587697,47.38000810545283,965.5570148574108
5,19,2009.989013671875,1150.418944,360.779296875,18.988384246826172,0.020750030875205994,0.21279312670230865,0.18735633790493011,0.0,1.1010082960128784,0,1,0,0,0,3,0,0,0,1,0,0.17590681634148184,0.04361666248320856,0.06160062326318605,0.06552385422108985,0.21549187634525777,71.11334386223707,869.4723300733937
6,21,2216.7255859375,1223.245824,1383.22265625,65.86774444580078,0.02017432637512684,0.19132059812545776,0.17639179527759552,0.0,1.1016042232513428,0,1,0,0,0,2,0,0,1,0,0,0.2125217034864316,0.047445164005288004,0.06241435490017454,0.7565637733608843,0.7295493392383117,75.22482827062575,850.856059361589
7,25,2635.025146484375,1395.836416,2449.025390625,97.96101379394531,0.011243021115660667,0.09568092226982117,0.1001906469464302,0.0,0.4480450451374054,0,1,0,0,0,2,0,0,1,0,0,0.12324421770469494,0.04097323421222822,0.04580699286942785,0.6957659419214305,0.6443801409372916,43.2459898619856,910.4946408952281
8,18,1890.4810791015625,1307.899904,226.1953125,12.56640625,0.03598024323582649,0.3522866368293762,0.2648293375968933,0.0,2.6702187061309814,0,1,0,0,0,0,0,1,0,0,1,0.4922362003540921,0.19764587934870706,0.28242371603397826,0.8527908442411782,0.10630119727193553,204.91971857024575,794.372644839679
9,14,1502.3197021484375,1012.528128,3166.751953125,226.1965789794922,0.0320592075586319,0.5569127798080444,0.4328628480434418,0.0,3.338104009628296,0,1,0,0,0,1,1,0,0,0,0,0.6479394408923304,0.14480177713709777,0.4853874054214129,0.951768922420209,0.47486549174487597,231.3189276568878,711.5405961953475
10,17,1805.820068359375,961.378304,1157.626953125,68.095703125,0.034880630671978,0.3469003438949585,0.2911880910396576,0.0,1.9338915348052979,0,1,0,0,0,4,0,0,0,1,0,0.41296562801475445,0.08377683954805765,0.051338590194125004,0.019154182669774547,0.06462875987958495,158.58738075453894,856.3199395590755
11,18,1907.3963623046875,1085.435392,297.3330078125,16.51850128173828,0.02586747147142887,0.2866206765174866,0.25059783458709717,0.0,1.6300987005233765,0,1,0,0,0,3,0,0,0,1,0,0.2974396816473235,0.08781806548758306,0.05776244964621701,0.3359812171120589,0.39008612712173263,100.8634461725856,904.8924636547531
12,14,1501.377685546875,991.177728,3086.5615234375,220.46868896484375,0.026494376361370087,0.3481447994709015,0.2886451780796051,0.0,1.5583114624023438,0,1,0,0,0,3,0,0,0,1,0,0.3965195361397952,0.05707070378912525,0.08369883789923355,0.22485826441741322,0.3399584185476027,145.3888465135133,1035.4276843966397
13,21,2199.6748046875,1125.469184,1385.009765625,65.95285034179688,0.0183029156178236,0.17700599133968353,0.15696822106838226,0.0,1.2245484590530396,0,1,0,0,0,4,0,0,0,1,0,0.23718812614159113,0.09200999399965971,0.07902926466355725,0.030057708529209422,0.5634780416748559,97.88738391143346,832.2801286544611
14,19,2010.1922607421875,1200.65536,331.080078125,17.425268173217773,0.013659371063113213,0.23097744584083557,0.18117035925388336,0.0,1.0709308385849,0,1,0,0,0,4,0,0,0,1,0,0.2988265540157235,0.04609968107349573,0.053457144943694815,0.2223839792565434,0.3447307358528443,134.12775509242607,1031.26780598864
15,17,1805.7646484375,1056.346112,916.1376953125,53.89045333862305,0.025585712864995003,0.2809259593486786,0.19357042014598846,0.0,1.5721062421798706,0,1,0,0,0,4,0,0,0,1,0,0.21354550977536554,0.05814378199512818,0.07138930345607335,0.14668735107663072,0.38732795773694684,78.21539997992907,1030.672312878149
16,20,2120.815185546875,1163.784192,863.517578125,43.175880432128906,0.019829893484711647,0.2490973323583603,0.2259647697210312,0.0,1.9366631507873535,0,1,0,0,0,1,1,0,0,0,0,0.442274591328648,0.0507425352632749,0.10833155910565828,0.9088771967895821,0.8531913554963272,148.16257524602966,695.7387987983881
17,21,2223.57666015625,1283.840512,1265.982421875,60.28487777709961,0.015375208109617233,0.1846526563167572,0.14010633528232574,0.0,2.096310615539551,0,1,0,0,0,4,0,0,0,1,0,0.36259475923044077,0.03849762598155229,0.06061296205971684,0.8637803974195313,0.047652923593732896,146.94312115919323,1010.4984543316508
18,16,1705.1624755859375,1113.987584,1734.240234375,108.3900146484375,0.025912735611200333,0.33753645420074463,0.27702832221984863,0.0,1.7785594463348389,0,1,0,0,0,5,0,0,0,1,0,0.30972598034490617,0.08562068645034399,0.09408856478179223,0.1663458724760423,0.1636124393052537,127.99519909382175,889.7960467663997
19,23,2423.948486328125,1192.6144,2229.0654296875,96.9158935546875,0.01058997493237257,0.1193312332034111,0.12656773626804352,0.0,0.7622268199920654,0,1,0,0,0,3,0,0,0,1,0,0.12864004952084923,0.09557929140792128,0.033053217033660286,0.28436584566576717,0.9562796442384427,52.99079053278587,885.3974485427016
20,23,2428.576416015625,1373.59872,1832.080078125,79.65565490722656,0.010098588652908802,0.12356709688901901,0.10020516812801361,0.0,1.1052610874176025,0,1,0,0,0,3,0,0,0,1,0,0.18003307420574358,0.030874932682812932,0.044261254494649474,0.27528446600461215,0.1342506013400233,83.8746073472476,925.7651227782754
21,19,2010.043212890625,1256.452608,377.923828125,19.890727996826172,0.02331244945526123,0.2542791962623596,0.23023220896720886,0.0,1.278307318687439,0,1,0,0,0,4,0,0,0,1,0,0.2103587100347591,0.05397866002214688,0.05594425975999086,0.1314881910244165,0.08474352527559273,82.44768690680564,819.21759109822
22,18,1909.5760498046875,1159.750144,287.0947265625,15.94970703125,0.02719748020172119,0.38540399074554443,0.28800174593925476,0.0,3.1081438064575195,0,1,0,0,0,1,1,0,0,0,0,0.5650107494058472,0.06491363596564786,0.10084474365925106,0.9733653779666214,0.659926277638897,197.4827074463806,770.6708930451867
23,17,1805.29248046875,1108.508672,991.2451171875,58.308536529541016,0.03492600843310356,0.3712553083896637,0.24369481205940247,0.0,2.2516493797302246,0,1,0,0,0,4,0,0,0,1,0,0.5008557880433518,0.07111308137254034,0.08359244251277545,0.5414245192802931,0.6152144060521864,197.15161071737822,843.3604590016396
