sample_idx,natoms,time,memory,energy_mae,energy_mae_per_atom,forces_mae,hessian_mae,asymmetry_mae,true_asymmetry_mae,eigval_mae,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,freq_mae_400_4000,freq_mae_400_4000_dataset
0,18,1692.2076416015625,1055.93856,136.509765625,7.583876132965088,0.021792670711874962,0.26427480578422546,0.23308290541172028,0.0,1.4180811643600464,0,1,0,0,0,2,0,0,1,0,0,0.27156614808044893,0.07076260117085614,0.05403280175391837,0.1931447722341529,0.1817877914606671,91.84578750325461,737.2463669490818
1,20,2111.40869140625,1190.172672,1035.4677734375,51.77338790893555,0.018863694742321968,0.15908195078372955,0.16430121660232544,0.0,0.7556176781654358,0,1,0,0,0,2,0,0,1,0,0,0.204884028481635,0.031180775261724483,0.020313161214382303,0.4521941108394958,0.3019716114442633,69.0898696022856,785.1790896624508
2,21,2207.798583984375,1299.396096,1369.931640625,65.2348403930664,0.02384626492857933,0.1591966152191162,0.14551250636577606,0.0,1.1978992223739624,0,1,0,0,0,4,0,0,0,1,0,0.26971733055240926,0.03923113802424261,0.04485167775281852,0.06374829638204008,0.13831903550988184,101.20929837622053,907.1890113167219
3,19,2016.5859375,1219.209728,493.1396484375,25.9547176361084,0.03174588456749916,0.24763500690460205,0.20282892882823944,0.0,1.3675826787948608,0,1,0,0,0,3,0,0,0,1,0,0.30375267064597444,0.10617423006011634,0.061620067843491895,0.5496921907693277,0.6352205180044697,99.9363776692959,994.7920224997404
4,19,2022.5308837890625,1186.397184,520.0458984375,27.37083625793457,0.021264154464006424,0.19817501306533813,0.18253397941589355,0.0,1.284142255783081,0,1,0,0,0,2,0,0,1,0,0,0.2107761937820072,0.03118925322398318,0.13345449497012127,0.44944974655358017,0.1415202847267131,77.99594562280029,606.5151376290562
5,21,2203.886474609375,1288.10496,1249.931640625,59.52055358886719,0.034073296934366226,0.14705948531627655,0.1283964365720749,0.0,1.1761999130249023,0,1,0,0,0,4,0,0,0,1,0,0.21887851985689952,0.060202867102354556,0.10182115871222826,0.011063602075058722,0.6695594942570837,86.68935653170838,890.5200144384879
6,19,2024.37841796875,1245.364736,464.8994140625,24.4683895111084,0.02478495053946972,0.25235167145729065,0.2277822345495224,0.0,1.5309269428253174,0,1,0,0,0,4,0,0,0,1,0,0.33866507151136055,0.08254494828467279,0.05601540973014031,0.1247041899064776,0.11983473081207106,111.40259073740883,881.8102420100807
7,16,1707.2298583984375,1019.675648,1651.8525390625,103.24078369140625,0.03241196274757385,0.3590092658996582,0.28065505623817444,0.0,1.9985541105270386,0,1,0,0,0,5,0,0,0,1,0,0.3905818896696558,0.05534651541218585,0.04327860698560761,0.19295867857481822,0.15366881762149376,155.46033078166303,984.0566904831326
8,19,2019.59033203125,965.225472,433.1015625,22.794818878173828,0.01387963816523552,0.15147031843662262,0.14150141179561615,0.0,1.072758674621582,0,1,0,0,0,6,0,0,0,1,0,0.25939881697894335,0.018513771312073133,0.023869241644215704,0.01732538197761907,0.29109983353961394,101.1100017480825,999.5189000134103
9,23,2433.6416015625,1286.979072,1918.6708984375,83.42047882080078,0.012981228530406952,0.14163076877593994,0.11868973076343536,0.0,0.874820351600647,0,1,0,0,0,0,0,1,0,0,1,0.2289982150717875,0.05527335737822555,0.13819254300798198,0.38414356614637424,0.1160450848347333,93.1761695752565,955.5236336612397
10,18,1920.6435546875,1316.447232,195.201171875,10.844510078430176,0.02016010694205761,0.21173034608364105,0.2231593132019043,0.0,0.5861498117446899,0,1,0,0,0,0,0,1,0,0,1,0.26705614028807895,0.03644629877193505,0.12313781676312541,0.8976934070806999,0.3864670658384335,73.79362378240286,768.9961600999939
