sample_idx,natoms,time,memory,energy_error,energy_error_per_atom,forces_error,hessian_error,asymmetry_error,true_asymmetry_error,eigval_mae,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,freq_mae_400_4000,freq_mae_400_4000_dataset
0,30,2224.333984375,1366.513152,12656.5576171875,421.8852844238281,0.46343693137168884,0.7375755906105042,0.28482022881507874,5.288182819640497e-06,14.507804870605469,8,0,0,0,1,10,0,0,0,1,0,"tensor(6.3675, dtype=torch.float64)","tensor(1.4797, dtype=torch.float64)","tensor(1.3996, dtype=torch.float64)","tensor(0.1205, dtype=torch.float64)","tensor(0.0156, dtype=torch.float64)",1071.7356723616751,
1,22,1324.015625,1551.170048,10946.29296875,497.55877685546875,0.37400639057159424,0.7416924834251404,0.44943538308143616,2.7629250325844623e-05,9.18032169342041,3,0,0,0,1,6,0,0,0,1,0,"tensor(3.6611, dtype=torch.float64)","tensor(0.5999, dtype=torch.float64)","tensor(0.8040, dtype=torch.float64)","tensor(0.1644, dtype=torch.float64)","tensor(0.0334, dtype=torch.float64)",928.6018821476321,
2,17,733.3191528320312,1216.46848,8364.216796875,492.01275634765625,0.38152822852134705,0.8840937614440918,0.49107956886291504,4.8154412070289254e-05,7.4464592933654785,3,0,0,0,1,3,0,0,0,1,1,"tensor(3.2500, dtype=torch.float64)","tensor(0.2987, dtype=torch.float64)","tensor(0.0338, dtype=torch.float64)","tensor(0.6550, dtype=torch.float64)","tensor(0.1883, dtype=torch.float64)",306.2027516055293,
3,26,1649.310546875,1297.71008,11012.4052734375,423.5540771484375,0.3799823522567749,0.8287372589111328,0.3760721683502197,1.6137091733980924e-05,14.310246467590332,8,0,0,0,1,8,0,0,0,1,1,"tensor(5.9598, dtype=torch.float64)","tensor(2.2707, dtype=torch.float64)","tensor(0.2291, dtype=torch.float64)","tensor(0.0018, dtype=torch.float64)","tensor(0.2132, dtype=torch.float64)",355.97662205636453,
4,17,747.5435791015625,1245.053952,12437.4462890625,731.614501953125,0.8882431387901306,1.2352911233901978,0.7297942638397217,6.393260264303535e-05,11.435548782348633,2,0,0,1,0,6,0,0,0,1,0,"tensor(4.6371, dtype=torch.float64)","tensor(0.6842, dtype=torch.float64)","tensor(0.5171, dtype=torch.float64)","tensor(0.4711, dtype=torch.float64)","tensor(0.1175, dtype=torch.float64)",804.5616054932234,
5,19,921.5150146484375,1107.63008,8401.0576171875,442.1609191894531,0.6411092877388,1.0378869771957397,0.6098688840866089,5.4573207307839766e-05,10.970264434814453,5,0,0,0,1,7,0,0,0,1,0,"tensor(4.9502, dtype=torch.float64)","tensor(0.1944, dtype=torch.float64)","tensor(0.3663, dtype=torch.float64)","tensor(0.8432, dtype=torch.float64)","tensor(0.1114, dtype=torch.float64)",680.0978089653539,
6,19,905.6041259765625,1165.073408,9322.4716796875,490.6564025878906,0.570105791091919,1.050022840499878,0.47631505131721497,9.040585609909613e-06,13.080821990966797,4,0,0,0,1,6,0,0,0,1,0,"tensor(5.8103, dtype=torch.float64)","tensor(1.1283, dtype=torch.float64)","tensor(0.4849, dtype=torch.float64)","tensor(0.1695, dtype=torch.float64)","tensor(0.0299, dtype=torch.float64)",1880.0262766825745,
7,18,798.7537841796875,1122.457088,10315.751953125,573.0973510742188,0.6980061531066895,1.2122077941894531,0.561410129070282,2.0224943000357598e-05,11.877479553222656,3,0,0,0,1,7,0,0,0,1,0,"tensor(5.2095, dtype=torch.float64)","tensor(1.1443, dtype=torch.float64)","tensor(0.2274, dtype=torch.float64)","tensor(0.3263, dtype=torch.float64)","tensor(0.2448, dtype=torch.float64)",1700.026783707433,
8,18,791.604248046875,1084.54144,11973.8173828125,665.2120971679688,0.6303199529647827,1.2718613147735596,0.7753039002418518,3.451583324931562e-05,11.558958053588867,3,0,0,0,1,4,0,0,0,1,0,"tensor(3.7819, dtype=torch.float64)","tensor(0.2813, dtype=torch.float64)","tensor(0.0200, dtype=torch.float64)","tensor(0.0219, dtype=torch.float64)","tensor(0.0530, dtype=torch.float64)",271.41580039390993,
9,17,683.378662109375,1049.965056,8471.7265625,498.33685302734375,0.48702794313430786,1.0787376165390015,0.5463252067565918,2.4979570298455656e-05,11.159412384033203,3,0,0,0,1,8,0,0,0,1,0,"tensor(4.4982, dtype=torch.float64)","tensor(0.4791, dtype=torch.float64)","tensor(0.4494, dtype=torch.float64)","tensor(0.3218, dtype=torch.float64)","tensor(0.0034, dtype=torch.float64)",2653.7751480961406,
10,18,847.4944458007812,1084.585984,8948.69921875,497.14996337890625,0.464996337890625,0.9602544903755188,0.5520402193069458,1.6238285752478987e-05,8.173519134521484,3,0,0,0,1,5,0,0,0,1,0,"tensor(3.8476, dtype=torch.float64)","tensor(2.2147, dtype=torch.float64)","tensor(0.5185, dtype=torch.float64)","tensor(0.1028, dtype=torch.float64)","tensor(0.2061, dtype=torch.float64)",1685.6766623722322,
11,16,627.0791625976562,1042.09664,12413.326171875,775.8328857421875,0.7635289430618286,1.3858085870742798,0.5522031784057617,0.00015020983119029552,12.384562492370605,3,0,0,0,1,4,0,0,0,1,0,"tensor(4.7095, dtype=torch.float64)","tensor(4.2396, dtype=torch.float64)","tensor(0.4034, dtype=torch.float64)","tensor(0.8843, dtype=torch.float64)","tensor(0.3810, dtype=torch.float64)",1060.0407184726143,
12,14,551.3992919921875,908.157952,9788.95703125,699.2112426757812,0.6938929557800293,1.497670292854309,0.7926200032234192,6.798732647439465e-05,11.47232723236084,2,0,0,1,0,3,0,0,0,1,0,"tensor(4.5973, dtype=torch.float64)","tensor(0.6476, dtype=torch.float64)","tensor(0.3542, dtype=torch.float64)","tensor(0.9386, dtype=torch.float64)","tensor(0.1416, dtype=torch.float64)",437.8048876275539,
13,12,473.4474182128906,786.504704,8285.619140625,690.46826171875,0.667638897895813,1.38114595413208,1.0352234840393066,4.218440517433919e-05,8.657733917236328,3,0,0,0,1,4,0,0,0,1,0,"tensor(3.8092, dtype=torch.float64)","tensor(0.4487, dtype=torch.float64)","tensor(0.3673, dtype=torch.float64)","tensor(0.0411, dtype=torch.float64)","tensor(0.7178, dtype=torch.float64)",324.1194352651203,
14,21,1155.0003662109375,1037.809152,10475.484375,498.8326110839844,0.7457816004753113,1.0504705905914307,0.49950745701789856,8.61528951645596e-06,13.03551197052002,2,0,0,1,0,8,0,0,0,1,0,"tensor(5.6028, dtype=torch.float64)","tensor(0.6143, dtype=torch.float64)","tensor(0.4472, dtype=torch.float64)","tensor(0.0036, dtype=torch.float64)","tensor(0.1430, dtype=torch.float64)",2654.725069475959,
15,17,666.8656616210938,1117.15584,11774.6162109375,692.62451171875,0.8121511936187744,1.5327035188674927,0.5493407845497131,5.1103110308758914e-05,16.706628799438477,4,0,0,0,1,5,0,0,0,1,0,"tensor(6.1596, dtype=torch.float64)","tensor(0.0408, dtype=torch.float64)","tensor(0.0245, dtype=torch.float64)","tensor(0.3374, dtype=torch.float64)","tensor(0.2310, dtype=torch.float64)",1084.735329453175,
16,20,951.6093139648438,1079.66976,12938.88671875,646.9443359375,0.5179805755615234,1.0427805185317993,0.48258402943611145,2.2850521418149583e-05,11.960944175720215,6,0,0,0,1,6,0,0,0,1,1,"tensor(5.2828, dtype=torch.float64)","tensor(2.1730, dtype=torch.float64)","tensor(0.6674, dtype=torch.float64)","tensor(0.4285, dtype=torch.float64)","tensor(0.5842, dtype=torch.float64)",533.9218317180811,
17,27,1766.5587158203125,1378.340864,12048.291015625,446.2330017089844,0.4781787693500519,0.8489809036254883,0.37638750672340393,9.08245419850573e-06,15.672904014587402,5,0,0,0,1,12,0,0,0,1,0,"tensor(6.4498, dtype=torch.float64)","tensor(0.3788, dtype=torch.float64)","tensor(0.3940, dtype=torch.float64)","tensor(0.0627, dtype=torch.float64)","tensor(0.2061, dtype=torch.float64)",1890.1505797949512,
18,23,1402.8175048828125,1479.970816,11514.5107421875,500.63092041015625,0.5391206741333008,0.8374095559120178,0.4435282051563263,1.2137914382037707e-05,12.114538192749023,5,0,0,0,1,9,0,0,0,1,0,"tensor(4.9953, dtype=torch.float64)","tensor(1.3254, dtype=torch.float64)","tensor(0.8155, dtype=torch.float64)","tensor(0.0683, dtype=torch.float64)","tensor(0.1074, dtype=torch.float64)",1776.3615545463838,
19,22,1213.1307373046875,1357.654528,14539.25,660.875,0.9358692765235901,0.9481528401374817,0.42375409603118896,3.070354796363972e-05,13.648499488830566,3,0,0,0,1,5,0,0,0,1,0,"tensor(5.1848, dtype=torch.float64)","tensor(0.1171, dtype=torch.float64)","tensor(0.0625, dtype=torch.float64)","tensor(0.3262, dtype=torch.float64)","tensor(0.3637, dtype=torch.float64)",447.09073360098967,
20,18,848.1430053710938,1209.638912,8844.8310546875,491.3795166015625,0.6019755005836487,0.9957246780395508,0.43707144260406494,1.572149085404817e-05,10.028644561767578,2,0,0,1,0,3,0,0,0,1,0,"tensor(4.6926, dtype=torch.float64)","tensor(0.4035, dtype=torch.float64)","tensor(0.2326, dtype=torch.float64)","tensor(0.1346, dtype=torch.float64)","tensor(0.0751, dtype=torch.float64)",667.6096389526002,
21,16,628.2885131835938,1038.550528,9939.484375,621.2177734375,0.49478834867477417,0.9352587461471558,0.5467609763145447,0.0001493035233579576,7.853166580200195,6,0,0,0,1,5,0,0,0,1,0,"tensor(3.2240, dtype=torch.float64)","tensor(0.8309, dtype=torch.float64)","tensor(0.0561, dtype=torch.float64)","tensor(0.0197, dtype=torch.float64)","tensor(0.2181, dtype=torch.float64)",456.292266787273,
22,14,551.0924682617188,903.299584,12900.9296875,921.4949951171875,0.7076223492622375,1.2882318496704102,0.8045001029968262,7.61206028982997e-05,9.745019912719727,0,1,0,0,0,2,0,0,1,0,0,"tensor(2.7378, dtype=torch.float64)","tensor(0.1238, dtype=torch.float64)","tensor(0.0524, dtype=torch.float64)","tensor(0.5813, dtype=torch.float64)","tensor(0.6576, dtype=torch.float64)",1079.4167808887994,
23,21,1186.6387939453125,1112.3072,12403.0390625,590.6209106445312,0.4626757502555847,0.8976403474807739,0.44286227226257324,1.4226348866941407e-05,11.758262634277344,2,0,0,1,0,4,0,0,0,1,0,"tensor(5.0704, dtype=torch.float64)","tensor(0.2641, dtype=torch.float64)","tensor(0.1447, dtype=torch.float64)","tensor(0.0216, dtype=torch.float64)","tensor(0.6329, dtype=torch.float64)",1042.809845893354,
24,16,618.029052734375,1136.396288,8809.392578125,550.5870361328125,0.5408374667167664,1.6192985773086548,0.8568779826164246,2.9000919312238693e-05,14.534086227416992,3,0,0,0,1,5,0,0,0,1,0,"tensor(4.5781, dtype=torch.float64)","tensor(0.8099, dtype=torch.float64)","tensor(0.3802, dtype=torch.float64)","tensor(0.1036, dtype=torch.float64)","tensor(0.2613, dtype=torch.float64)",306.91059865526495,
25,25,1594.2481689453125,1261.010432,11464.30078125,458.572021484375,0.5034729242324829,0.9808313250541687,0.3871830701828003,1.2798864190699533e-05,17.728357315063477,5,0,0,0,1,13,0,0,0,1,0,"tensor(7.2453, dtype=torch.float64)","tensor(1.0580, dtype=torch.float64)","tensor(0.6178, dtype=torch.float64)","tensor(0.4244, dtype=torch.float64)","tensor(0.0101, dtype=torch.float64)",2006.449589237557,
26,23,1467.947021484375,1477.119488,10610.4921875,461.32574462890625,0.43885377049446106,0.7864837646484375,0.44490495324134827,1.0088457202073187e-05,11.794171333312988,2,0,0,1,0,9,0,0,0,1,0,"tensor(4.7550, dtype=torch.float64)","tensor(0.7637, dtype=torch.float64)","tensor(0.6606, dtype=torch.float64)","tensor(0.1991, dtype=torch.float64)","tensor(0.3656, dtype=torch.float64)",1762.2459397594982,
27,7,293.1346435546875,947.362304,5619.173828125,802.7391357421875,0.948337197303772,3.6290695667266846,1.2758828401565552,0.0003042869793716818,16.429800033569336,1,0,1,0,0,1,1,0,0,0,1,"tensor(5.3601, dtype=torch.float64)","tensor(0.0860, dtype=torch.float64)","tensor(0.0882, dtype=torch.float64)","tensor(0.9187, dtype=torch.float64)","tensor(0.7278, dtype=torch.float64)",658.471800783542,
28,17,729.2620849609375,808.427008,7909.47802734375,465.263427734375,0.250944048166275,0.658534049987793,0.3512060344219208,5.621745003736578e-06,6.497010707855225,1,0,1,0,0,0,0,1,0,0,0,"tensor(3.2603, dtype=torch.float64)","tensor(0.1283, dtype=torch.float64)","tensor(0.1024, dtype=torch.float64)","tensor(0.4968, dtype=torch.float64)","tensor(0.7669, dtype=torch.float64)",609.7552169189728,
29,19,898.14453125,1095.845376,9872.0869140625,519.58349609375,0.5889934301376343,0.9824690222740173,0.5642519593238831,2.5061377527890727e-05,11.304182052612305,4,0,0,0,1,7,0,0,0,1,0,"tensor(4.1085, dtype=torch.float64)","tensor(0.7120, dtype=torch.float64)","tensor(0.4520, dtype=torch.float64)","tensor(0.5902, dtype=torch.float64)","tensor(0.0486, dtype=torch.float64)",1318.1441761600865,
30,20,973.0560302734375,1163.187712,10915.740234375,545.7870483398438,0.503178060054779,1.2654948234558105,0.6365833878517151,1.71458232216537e-05,17.38182830810547,6,0,0,0,1,8,0,0,0,1,0,"tensor(5.2735, dtype=torch.float64)","tensor(2.7104, dtype=torch.float64)","tensor(0.4625, dtype=torch.float64)","tensor(0.0337, dtype=torch.float64)","tensor(0.6882, dtype=torch.float64)",1515.660277735918,
31,15,594.2814331054688,1028.137984,9339.4765625,622.6317749023438,0.657263457775116,1.5098437070846558,0.6223861575126648,4.315812839195132e-05,12.578547477722168,5,0,0,0,1,4,0,0,0,1,0,"tensor(3.8614, dtype=torch.float64)","tensor(1.6945, dtype=torch.float64)","tensor(0.1283, dtype=torch.float64)","tensor(0.6790, dtype=torch.float64)","tensor(0.7980, dtype=torch.float64)",211.85649774701906,
32,15,593.2388916015625,890.566144,8439.3154296875,562.6210327148438,0.4405266046524048,1.327311635017395,0.7848392724990845,5.1175135013181716e-05,10.404847145080566,2,0,0,1,0,5,0,0,0,1,0,"tensor(3.6289, dtype=torch.float64)","tensor(5.0375, dtype=torch.float64)","tensor(1.6523, dtype=torch.float64)","tensor(0.9198, dtype=torch.float64)","tensor(0.0247, dtype=torch.float64)",992.331077398504,
33,17,681.9911499023438,951.397888,10954.0986328125,644.3587646484375,0.6735275387763977,0.94355309009552,0.5300964117050171,3.147270035697147e-05,9.652568817138672,3,0,0,0,1,5,0,0,0,1,0,"tensor(3.4117, dtype=torch.float64)","tensor(0.0479, dtype=torch.float64)","tensor(0.0664, dtype=torch.float64)","tensor(0.7626, dtype=torch.float64)","tensor(0.1806, dtype=torch.float64)",584.9281757470771,
34,23,1386.7254638671875,1232.855552,10514.873046875,457.16839599609375,0.5118111371994019,1.0451825857162476,0.4963197112083435,1.225403138960246e-05,14.851663589477539,5,0,0,0,1,8,0,0,0,1,0,"tensor(5.5904, dtype=torch.float64)","tensor(0.8341, dtype=torch.float64)","tensor(0.1770, dtype=torch.float64)","tensor(0.5095, dtype=torch.float64)","tensor(0.7545, dtype=torch.float64)",1695.519816416335,
35,19,938.9610595703125,1286.889472,10994.544921875,578.6602783203125,0.3161833882331848,0.7950025796890259,0.5007497072219849,2.0472260075621307e-05,8.872003555297852,4,0,0,0,1,6,0,0,0,1,0,"tensor(3.4810, dtype=torch.float64)","tensor(0.3165, dtype=torch.float64)","tensor(0.3572, dtype=torch.float64)","tensor(0.2967, dtype=torch.float64)","tensor(0.2235, dtype=torch.float64)",580.4098351609524,
36,16,626.6787719726562,1056.64768,11385.2607421875,711.5787963867188,0.8249267339706421,1.3911110162734985,0.9293640851974487,3.6251589335734025e-05,11.319225311279297,3,0,0,0,1,3,0,0,0,1,1,"tensor(4.4719, dtype=torch.float64)","tensor(0.2965, dtype=torch.float64)","tensor(0.0999, dtype=torch.float64)","tensor(0.0039, dtype=torch.float64)","tensor(0.6678, dtype=torch.float64)",184.05885412973717,
37,17,716.241943359375,1000.160768,10397.423828125,611.6131591796875,0.5046741366386414,1.090151071548462,0.6645019054412842,2.499067886674311e-05,11.23134994506836,2,0,0,1,0,3,0,0,0,1,0,"tensor(4.5350, dtype=torch.float64)","tensor(0.3349, dtype=torch.float64)","tensor(0.1681, dtype=torch.float64)","tensor(0.0597, dtype=torch.float64)","tensor(0.1148, dtype=torch.float64)",510.12549173051485,
38,22,1288.13671875,1217.690112,13430.37109375,610.471435546875,0.5451416969299316,0.9662813544273376,0.5293243527412415,5.692865306627937e-05,11.470297813415527,3,0,0,0,1,4,0,0,0,1,0,"tensor(4.2809, dtype=torch.float64)","tensor(2.1332, dtype=torch.float64)","tensor(0.2432, dtype=torch.float64)","tensor(0.2983, dtype=torch.float64)","tensor(0.0142, dtype=torch.float64)",549.1237028519448,
39,12,482.2981262207031,1025.29536,9299.7080078125,774.9757080078125,0.9349615573883057,1.445287823677063,1.0141828060150146,4.054956662002951e-05,8.470563888549805,1,0,1,0,0,1,1,0,0,0,1,"tensor(3.3533, dtype=torch.float64)","tensor(2.5628, dtype=torch.float64)","tensor(0.0385, dtype=torch.float64)","tensor(0.0515, dtype=torch.float64)","tensor(0.3319, dtype=torch.float64)",452.75150945430187,
40,16,629.411865234375,823.885312,8901.8955078125,556.3684692382812,0.7935773730278015,1.1385170221328735,0.5013051629066467,3.829591878456995e-05,12.381704330444336,5,0,0,0,1,6,0,0,0,1,0,"tensor(4.4144, dtype=torch.float64)","tensor(0.4501, dtype=torch.float64)","tensor(0.2667, dtype=torch.float64)","tensor(0.8809, dtype=torch.float64)","tensor(0.0667, dtype=torch.float64)",1550.841443362093,
41,26,1774.6163330078125,1268.465152,12588.6435546875,484.1786193847656,0.5513166785240173,0.9185630083084106,0.42827796936035156,1.3252401004137937e-05,13.242090225219727,7,0,0,0,1,10,0,0,0,1,0,"tensor(4.7187, dtype=torch.float64)","tensor(0.7873, dtype=torch.float64)","tensor(0.7749, dtype=torch.float64)","tensor(0.9311, dtype=torch.float64)","tensor(0.5003, dtype=torch.float64)",615.1131729821327,
42,25,1651.04736328125,1556.985344,11555.2724609375,462.21087646484375,0.3864879906177521,0.7075474262237549,0.35945138335227966,5.8191485550196376e-06,12.1842041015625,4,0,0,0,1,5,0,0,0,1,0,"tensor(5.2245, dtype=torch.float64)","tensor(0.2821, dtype=torch.float64)","tensor(0.2114, dtype=torch.float64)","tensor(0.0278, dtype=torch.float64)","tensor(0.0434, dtype=torch.float64)",896.4039246586249,
43,19,912.269287109375,1313.538048,8396.7587890625,441.9346618652344,0.48825803399086,1.1147702932357788,0.4789007306098938,2.3985770894796588e-05,12.654446601867676,4,0,0,0,1,7,0,0,0,1,0,"tensor(5.1493, dtype=torch.float64)","tensor(0.5135, dtype=torch.float64)","tensor(0.2538, dtype=torch.float64)","tensor(0.4439, dtype=torch.float64)","tensor(0.6650, dtype=torch.float64)",1781.4782140663845,
44,19,875.8190307617188,1127.123456,9879.353515625,519.9660034179688,0.7451759576797485,1.253220796585083,0.5632117986679077,1.5179187357716728e-05,13.81733512878418,4,0,0,0,1,4,0,0,0,1,1,"tensor(5.5229, dtype=torch.float64)","tensor(0.1218, dtype=torch.float64)","tensor(0.0872, dtype=torch.float64)","tensor(0.1350, dtype=torch.float64)","tensor(0.0454, dtype=torch.float64)",792.3946501278859,
45,21,1107.4197998046875,1198.790656,9914.02734375,472.0965576171875,0.5572178363800049,0.9029871821403503,0.4139515161514282,7.989588993950747e-06,12.130987167358398,2,0,0,1,0,6,0,0,0,1,0,"tensor(4.9404, dtype=torch.float64)","tensor(0.6868, dtype=torch.float64)","tensor(0.4209, dtype=torch.float64)","tensor(0.1796, dtype=torch.float64)","tensor(0.2254, dtype=torch.float64)",972.1619188355771,
46,16,627.399658203125,1111.73888,10274.236328125,642.1397705078125,0.6023944616317749,1.6793935298919678,1.1600810289382935,8.665103086968884e-05,11.328898429870605,4,0,0,0,1,4,0,0,0,1,1,"tensor(3.3650, dtype=torch.float64)","tensor(1.3354, dtype=torch.float64)","tensor(0.1791, dtype=torch.float64)","tensor(0.4671, dtype=torch.float64)","tensor(0.1486, dtype=torch.float64)",309.1457306082456,
47,15,584.9948120117188,942.505984,8322.6708984375,554.8447265625,0.6383784413337708,1.1212050914764404,0.5978777408599854,3.0217082894523628e-05,9.047240257263184,3,0,0,0,1,3,0,0,0,1,1,"tensor(3.6462, dtype=torch.float64)","tensor(0.3598, dtype=torch.float64)","tensor(0.2905, dtype=torch.float64)","tensor(0.0792, dtype=torch.float64)","tensor(0.2318, dtype=torch.float64)",906.3110408261576,
48,14,543.5822143554688,838.777344,11340.732421875,810.0523681640625,0.4839191436767578,1.649695873260498,0.6237208843231201,0.00010338283755118027,14.401935577392578,5,0,0,0,1,4,0,0,0,1,0,"tensor(5.0868, dtype=torch.float64)","tensor(0.0971, dtype=torch.float64)","tensor(0.0218, dtype=torch.float64)","tensor(0.3451, dtype=torch.float64)","tensor(0.0307, dtype=torch.float64)",615.0986558587421,
49,14,544.0379028320312,822.667776,9329.4638671875,666.3903198242188,0.7420053482055664,1.4353044033050537,1.0481432676315308,2.3702983526163734e-05,10.983344078063965,6,0,0,0,1,3,0,0,0,1,0,"tensor(4.0064, dtype=torch.float64)","tensor(0.1998, dtype=torch.float64)","tensor(0.0249, dtype=torch.float64)","tensor(0.0690, dtype=torch.float64)","tensor(0.0709, dtype=torch.float64)",803.7032133393014,
50,10,393.169921875,729.859584,6669.580078125,666.9580078125,0.6975105404853821,2.3011481761932373,1.071973204612732,9.621726348996162e-05,14.964897155761719,2,0,0,1,0,2,0,0,1,0,1,"tensor(5.7866, dtype=torch.float64)","tensor(0.4985, dtype=torch.float64)","tensor(0.2074, dtype=torch.float64)","tensor(0.5895, dtype=torch.float64)","tensor(0.1424, dtype=torch.float64)",608.4229161916095,
51,24,1530.071044921875,1089.52832,11999.642578125,499.985107421875,0.4911913275718689,0.8403422236442566,0.4369434416294098,1.1769180673582014e-05,13.699292182922363,4,0,0,0,1,7,0,0,0,1,0,"tensor(5.6941, dtype=torch.float64)","tensor(1.3082, dtype=torch.float64)","tensor(0.3187, dtype=torch.float64)","tensor(0.3291, dtype=torch.float64)","tensor(0.1517, dtype=torch.float64)",1061.7428757291689,
52,22,1317.1640625,1433.193472,11043.896484375,501.99530029296875,0.3638913333415985,0.7667050957679749,0.4556252956390381,1.6260717529803514e-05,10.309473037719727,4,0,0,0,1,7,0,0,0,1,0,"tensor(4.4284, dtype=torch.float64)","tensor(0.7605, dtype=torch.float64)","tensor(0.4295, dtype=torch.float64)","tensor(0.2056, dtype=torch.float64)","tensor(0.1592, dtype=torch.float64)",965.9295548563338,
53,11,445.6765441894531,1000.40448,8647.3115234375,786.1192626953125,1.0207029581069946,2.164202928543091,1.1445733308792114,0.00027774125919677317,13.472118377685547,2,0,0,1,0,5,0,0,0,1,0,"tensor(4.9455, dtype=torch.float64)","tensor(0.9985, dtype=torch.float64)","tensor(0.5999, dtype=torch.float64)","tensor(0.9515, dtype=torch.float64)","tensor(0.5548, dtype=torch.float64)",1090.4227433861656,
54,17,681.1709594726562,848.080896,9925.69921875,583.8646850585938,0.6301995515823364,1.1313951015472412,0.7794791460037231,2.5521168936393224e-05,8.042084693908691,4,0,0,0,1,4,0,0,0,1,1,"tensor(3.2560, dtype=torch.float64)","tensor(0.0813, dtype=torch.float64)","tensor(0.1379, dtype=torch.float64)","tensor(0.2359, dtype=torch.float64)","tensor(0.2844, dtype=torch.float64)",737.3872157144604,
55,20,1046.9007568359375,1127.254528,11007.3291015625,550.366455078125,0.3860829770565033,0.899253249168396,0.5340458154678345,1.6418729501310736e-05,9.715415954589844,2,0,0,1,0,6,0,0,0,1,0,"tensor(3.5241, dtype=torch.float64)","tensor(0.5678, dtype=torch.float64)","tensor(0.4420, dtype=torch.float64)","tensor(0.5008, dtype=torch.float64)","tensor(0.1245, dtype=torch.float64)",948.5578542323244,
56,14,554.5164794921875,1020.49024,8223.3701171875,587.3836059570312,0.4263005256652832,1.2639085054397583,0.6535285711288452,1.4434055628953502e-05,10.532955169677734,2,0,0,1,0,1,1,0,0,0,0,"tensor(5.1464, dtype=torch.float64)","tensor(0.1748, dtype=torch.float64)","tensor(0.0907, dtype=torch.float64)","tensor(0.1176, dtype=torch.float64)","tensor(0.0695, dtype=torch.float64)",483.2900351521677,
57,17,695.417724609375,944.187904,9473.9248046875,557.2896728515625,0.3603416383266449,0.8761839866638184,0.4809444546699524,1.7283055058214813e-05,8.221382141113281,3,0,0,0,1,3,0,0,0,1,1,"tensor(3.5373, dtype=torch.float64)","tensor(0.5696, dtype=torch.float64)","tensor(0.2487, dtype=torch.float64)","tensor(0.4227, dtype=torch.float64)","tensor(0.2451, dtype=torch.float64)",242.3885537859102,
58,22,1313.7264404296875,1241.042944,12525.029296875,569.3195190429688,0.44490355253219604,0.8752523064613342,0.48853692412376404,1.8795601135934703e-05,11.051801681518555,3,0,0,0,1,7,0,0,0,1,0,"tensor(4.0626, dtype=torch.float64)","tensor(0.8947, dtype=torch.float64)","tensor(0.4852, dtype=torch.float64)","tensor(0.0797, dtype=torch.float64)","tensor(0.0170, dtype=torch.float64)",919.3219500222737,
59,14,565.5418701171875,1090.719232,8865.8759765625,633.27685546875,0.6185674071311951,1.352012038230896,0.7569336891174316,0.00016709041665308177,10.958062171936035,4,0,0,0,1,4,0,0,0,1,1,"tensor(4.6748, dtype=torch.float64)","tensor(0.0885, dtype=torch.float64)","tensor(0.1742, dtype=torch.float64)","tensor(0.6523, dtype=torch.float64)","tensor(0.1245, dtype=torch.float64)",1424.054598873601,
60,13,513.7521362304688,803.700224,9398.0185546875,722.924560546875,0.39301756024360657,0.9932037591934204,0.6183990836143494,4.3836338591063395e-05,8.141458511352539,0,1,0,0,0,2,0,0,1,0,0,"tensor(2.9519, dtype=torch.float64)","tensor(0.5189, dtype=torch.float64)","tensor(0.1084, dtype=torch.float64)","tensor(0.0339, dtype=torch.float64)","tensor(0.1468, dtype=torch.float64)",821.5224977530748,
61,10,398.2306213378906,691.330048,7783.35986328125,778.3359985351562,0.4005993604660034,1.2874541282653809,0.796686053276062,0.00011734147847164422,8.674013137817383,2,0,0,1,0,1,1,0,0,0,0,"tensor(3.3570, dtype=torch.float64)","tensor(0.0908, dtype=torch.float64)","tensor(0.0802, dtype=torch.float64)","tensor(0.9724, dtype=torch.float64)","tensor(0.2900, dtype=torch.float64)",571.2966201279562,
62,13,512.1307983398438,689.097728,11256.958984375,865.9199829101562,0.939464271068573,2.1330857276916504,0.7718389630317688,3.376193853910081e-05,18.941316604614258,3,0,0,0,1,4,0,0,0,1,0,"tensor(7.2266, dtype=torch.float64)","tensor(0.3496, dtype=torch.float64)","tensor(0.2137, dtype=torch.float64)","tensor(0.0697, dtype=torch.float64)","tensor(0.0430, dtype=torch.float64)",1384.7420692828252,
63,13,513.0205688476562,767.58528,8764.74609375,674.2112426757812,0.7184239029884338,1.7792233228683472,0.725196897983551,9.298638178734109e-05,13.630671501159668,1,0,1,0,0,4,0,0,0,1,0,"tensor(6.4543, dtype=torch.float64)","tensor(0.3629, dtype=torch.float64)","tensor(0.4133, dtype=torch.float64)","tensor(0.7006, dtype=torch.float64)","tensor(0.1981, dtype=torch.float64)",858.414796064804,
64,11,436.45440673828125,712.320512,10258.5927734375,932.599365234375,0.7923591136932373,2.0556089878082275,1.389805555343628,0.0004399764584377408,11.429393768310547,2,0,0,1,0,4,0,0,0,1,0,"tensor(3.3095, dtype=torch.float64)","tensor(0.2700, dtype=torch.float64)","tensor(0.0937, dtype=torch.float64)","tensor(0.2217, dtype=torch.float64)","tensor(0.5640, dtype=torch.float64)",1772.7866620118039,
