sample_idx,natoms,time,memory,energy_mae,energy_mae_per_atom,forces_mae,hessian_mae,asymmetry_mae,true_asymmetry_mae,eigval_mae,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,freq_mae_400_4000,freq_mae_400_4000_dataset
0,21,68.88604736328125,402.130432,1409.6796875,67.12760162353516,0.0023242072202265263,0.02851744368672371,0.0,0.0,0.20947209000587463,0,1,0,0,0,0,0,1,0,0,1,0.09687672750265647,0.017810175528817637,0.008720816548621231,0.9879980697623696,0.9060685176606857,133.70619729452721,1242.669886882315
1,20,68.76998138427734,408.459776,848.9013671875,42.445068359375,0.0015618369216099381,0.032056622207164764,0.0,0.0,0.14072349667549133,0,1,0,0,0,0,0,1,0,0,1,0.050661193385625795,0.0015667971522298485,0.0013440519584376476,0.9958265322156344,0.9952487135857426,43.65407681650854,1762.7147803169785
2,19,68.72319793701172,401.800704,326.8369140625,17.201942443847656,0.0018569206586107612,0.03054036572575569,0.0,0.0,0.09555859863758087,0,1,0,0,0,0,0,1,0,0,1,0.02251134388311753,0.005702874491293725,0.0011983334273651947,0.997388700208699,0.991471877284394,36.19396534071071,2030.7234189957408
3,20,68.61901092529297,413.286912,861.2880859375,43.06440353393555,0.0010761050507426262,0.02137847989797592,0.0,0.0,0.07590373605489731,0,1,0,0,0,0,0,1,0,0,1,0.025948710785254167,0.007780791988624081,0.006008389323637758,0.8051026502123564,0.8015072504287102,55.59163341871197,2089.032362605588
4,17,68.2938232421875,375.330304,872.46875,51.32168960571289,0.002486372599378228,0.0514603927731514,0.0,0.0,0.1897520273923874,0,1,0,0,0,0,0,1,0,0,1,0.04027900322932481,0.023249270946283318,0.014607342805521464,0.9697317115239248,0.994498130535347,134.60125146211354,1590.946206754869
5,18,69.55891418457031,388.330496,254.51953125,14.139973640441895,0.002775137545540929,0.03486364334821701,0.0,0.0,0.12978088855743408,0,1,0,0,0,0,0,1,0,0,1,0.05328751110023492,0.0028016521040120507,0.0037384208107348604,0.9942984498166234,0.9941441892762907,24.386432934164986,1889.732338115563
6,13,68.12739562988281,362.80832,3473.265625,267.1742858886719,0.002954533789306879,0.034083813428878784,0.0,0.0,0.16501934826374054,0,1,0,0,0,0,0,1,0,0,1,0.03135104187825601,0.0007751219192432823,0.006399076813247223,0.9994967639805203,0.9987298743163036,23.030128132937005,1972.4246745082248
7,17,67.97532653808594,381.907968,1017.734375,59.866729736328125,0.002037159400060773,0.0450751855969429,0.0,0.0,0.17373418807983398,0,1,0,0,0,0,0,1,0,0,1,0.04100769277838368,0.006247100821267004,0.0001907391574599293,0.9933295279555417,0.9971829849369596,27.811043230360383,1631.8122003417132
8,20,70.0044174194336,413.6192,754.369140625,37.71845626831055,0.0011788617121055722,0.015265805646777153,0.0,0.0,0.03327130526304245,0,1,0,0,0,0,0,1,0,0,1,0.029819763012007564,0.015680993635892558,0.025637936689188665,0.9983275488722364,0.9929842723053566,126.2433657246349,2135.342899433892
9,19,68.39027404785156,401.476096,341.2119140625,17.95852279663086,0.001309176441282034,0.019907983019948006,0.0,0.0,0.07731616497039795,0,1,0,0,0,0,0,1,0,0,1,0.0297928603643154,0.0013676108297367706,0.0022268476830378525,0.997680050993249,0.9959491011878485,16.107401486157187,1830.485604451324
10,18,68.4566421508789,395.321856,236.8701171875,13.159451484680176,0.0032942930702120066,0.024400075897574425,0.0,0.0,0.1262499839067459,0,1,0,0,0,0,0,1,0,0,1,0.0360050616621228,0.008740955013418691,0.005561476265178611,0.9831138088022974,0.9763391865678807,59.20043396703036,1662.4246613749972
