sample_idx,natoms,time,memory,energy_mae,energy_mae_per_atom,forces_mae,hessian_mae,asymmetry_mae,true_asymmetry_mae,eigval_mae,true_neg_num,true_is_minima,true_is_ts,true_is_ts_order2,true_is_higher_order,model_neg_num,model_is_ts,model_is_minima,model_is_ts_order2,model_is_higher_order,neg_num_agree,eigval_mae_eckart,eigval1_mae_eckart,eigval2_mae_eckart,eigvec1_cos_eckart,eigvec2_cos_eckart,freq_mae_400_4000,freq_mae_400_4000_dataset
474,15,350.856201171875,408.327168,10876.2470703125,725.0831909179688,0.10357507318258286,0.30357789993286133,0.23852315545082092,1.9699084077728912e-05,1.6949714422225952,4,0,0,0,1,7,0,0,0,1,0,0.43875231644281953,0.06843898833200796,0.23361906664647225,0.6967439567646225,0.1489032564964115,900.4660463428877,
475,18,424.2123718261719,479.113216,11170.6865234375,620.5936889648438,0.22405610978603363,0.4515300393104553,0.42107516527175903,2.814978506648913e-05,2.745798110961914,3,0,0,0,1,6,0,0,0,1,0,0.7618770896698184,0.3320983629901688,0.034308005759019294,0.6752947365879438,0.9554728620177229,901.41044560912,
476,17,399.8525390625,499.767808,10343.9599609375,608.46826171875,0.20261478424072266,0.2374773919582367,0.26050326228141785,4.0250830352306366e-05,0.9584349989891052,3,0,0,0,1,4,0,0,0,1,0,0.4165869347265553,0.006545711914228203,0.04973210114087572,0.9409587077191588,0.9723419969640598,448.7643992929128,
477,16,376.0033874511719,469.476864,11346.68359375,709.167724609375,0.10622243583202362,0.22449567914009094,0.2421843558549881,2.1741750970249996e-05,0.8741530179977417,3,0,0,0,1,3,0,0,0,1,1,0.22929907893621243,0.03169739629945337,0.004082289563003293,0.9952450715422745,0.9890256886570667,231.26269101334006,
478,15,350.717041015625,441.819648,8289.138671875,552.6092529296875,0.1335839182138443,0.42354077100753784,0.4012579619884491,5.928522296017036e-05,2.243303060531616,2,0,0,1,0,3,0,0,0,1,0,0.4803304230799218,0.035810171859755935,0.012047610735224493,0.9502633853598785,0.872117132934058,814.707786370632,
479,11,264.43377685546875,381.903872,8102.6904296875,736.6082153320312,0.22708334028720856,0.6489387154579163,0.572782576084137,6.426019535865635e-05,3.488680362701416,1,0,1,0,0,3,0,0,0,1,0,0.7950109412257725,0.061317705209871974,0.05718990709223326,0.9734054118750844,0.49355825198018133,363.38797912974195,
480,22,532.6336059570312,515.829248,9528.689453125,433.12225341796875,0.13918472826480865,0.23276902735233307,0.2269168496131897,1.3863916137779597e-05,1.6306830644607544,4,0,0,0,1,6,0,0,0,1,0,0.44277215261634084,0.3115652153839641,0.08098184824042129,0.4451845472037859,0.41105323815036093,905.5113057335229,
481,21,543.6783447265625,639.409664,13563.5087890625,645.8814086914062,0.05651189386844635,0.1698794662952423,0.19945892691612244,1.2209521628392395e-05,0.775648295879364,4,0,0,0,1,4,0,0,0,1,1,0.22139701501718975,0.33720321207622383,0.03771060557747225,0.9906439196917571,0.9892766041971903,256.6233307665585,
482,18,435.15191650390625,567.978496,10368.8544921875,576.0474853515625,0.17247360944747925,0.2507813274860382,0.26958754658699036,3.2597657991573215e-05,1.193271517753601,4,0,0,0,1,5,0,0,0,1,0,0.2558129471936111,0.416221109774768,0.023065428735144944,0.8686703974483581,0.9762610508591797,649.8633439905643,
483,15,359.0489807128906,472.568832,13256.0390625,883.7359619140625,0.20072126388549805,0.41647982597351074,0.4466281831264496,3.7937501474516466e-05,1.8087354898452759,3,0,0,0,1,3,0,0,0,1,1,0.43787746087720353,0.022870006376102398,0.010411136766619741,0.9788167111544442,0.9704834154446899,687.3878182296766,
484,13,311.3085021972656,405.036032,9266.9375,712.8413696289062,0.10524171590805054,0.3712676465511322,0.381893128156662,4.166756843915209e-05,1.0789073705673218,2,0,0,1,0,3,0,0,0,1,0,0.37517130101653157,0.07451026609280022,0.005079584255466974,0.7948626395451368,0.9155709001053756,524.4910281961356,
485,15,358.1101989746094,409.245184,9403.27734375,626.8851928710938,0.19881322979927063,0.4591594338417053,0.44675540924072266,3.8104350096546113e-05,2.426582098007202,5,0,0,0,1,6,0,0,0,1,0,0.5064874539234017,0.9343020275563787,0.1915225563114039,0.933483338813428,0.12920537722385864,716.6363845013556,
486,19,460.93487548828125,494.959616,11404.77734375,600.25146484375,0.04096904769539833,0.14774945378303528,0.15826807916164398,1.6818958101794124e-05,0.590448260307312,3,0,0,0,1,3,0,0,0,1,1,0.18494209722262522,0.03539159221457017,0.010712383888291398,0.9982762839498964,0.9939197502128528,134.9213470063467,
487,19,461.005859375,547.262976,8356.443359375,439.81280517578125,0.08035002648830414,0.1788083165884018,0.18948359787464142,9.65032904787222e-06,0.6542795896530151,3,0,0,0,1,3,0,0,0,1,1,0.2616156712512737,0.008209189977102765,0.02639235723257788,0.21270019838205478,0.2340883960717763,519.6950586089418,
488,26,631.984130859375,697.513984,11068.3623046875,425.7062683105469,0.05114772543311119,0.0794101133942604,0.09491273015737534,5.601460998150287e-06,0.3593696653842926,2,0,0,1,0,3,0,0,0,1,0,0.14999025918643655,0.034064164275517284,0.0013566874275971683,0.9976479652607366,0.9854305526423434,156.07506605378475,
489,18,495.83135986328125,659.662848,9907.6669921875,550.4259643554688,0.1586860716342926,0.2510261833667755,0.2536933124065399,1.9276434613857418e-05,1.1263489723205566,3,0,0,0,1,6,0,0,0,1,0,0.4441366943572842,2.444917081103914,0.2672847978108288,0.9797833415531695,0.1659898259452747,451.4500674707216,
490,16,385.2522888183594,487.71328,11243.1435546875,702.6964721679688,0.07238972932100296,0.20163382589817047,0.222981795668602,2.7147070795763284e-05,0.8819100260734558,3,0,0,0,1,3,0,0,0,1,1,0.20778166478667098,0.045584551925623176,0.013018956517276387,0.9922941324476459,0.9646922827117326,448.3884650309254,
491,15,358.73699951171875,442.71872,9299.38671875,619.9591674804688,0.2393588423728943,0.5431604385375977,0.5171588659286499,4.159325544605963e-05,2.4237170219421387,3,0,0,0,1,5,0,0,0,1,0,0.6725446696731041,0.22077113380666857,0.25525862970400526,0.45618870669733125,0.07304068840675365,1154.629539146474,
492,18,435.0719909667969,480.922624,10369.1357421875,576.0631103515625,0.04727655649185181,0.11422057449817657,0.13716696202754974,2.1788951926282607e-05,0.27182212471961975,3,0,0,0,1,3,0,0,0,1,1,0.12771925576740464,0.014167063598444357,0.021966952867648507,0.48273237870719804,0.45554628533775915,150.73520835303938,
493,20,485.06146240234375,552.983552,9835.978515625,491.7989196777344,0.14844080805778503,0.2671492099761963,0.26866766810417175,1.5372374036815017e-05,1.549937129020691,6,0,0,0,1,9,0,0,0,1,0,0.5348601518267783,0.025285210174201156,0.10028835551374586,0.8657085792163794,0.13366244983135478,1387.129024177274,
494,16,384.10650634765625,511.649792,11242.83203125,702.677001953125,0.29263705015182495,0.5226530432701111,0.5409524440765381,6.657566700596362e-05,2.3670270442962646,2,0,0,1,0,3,0,0,0,1,0,0.5275397421770802,0.039860749821618024,0.1381542741380903,0.9194520429596633,0.45671378829751563,749.66365865601,
495,12,289.89764404296875,404.710912,8127.4736328125,677.2894897460938,0.2576492130756378,0.5878006219863892,0.5844043493270874,4.20136857428588e-05,2.13181734085083,2,0,0,1,0,2,0,0,1,0,1,0.43661902168117417,2.923108088029922,0.011326467368799033,0.9291199656303466,0.733161254487742,397.56460768517263,
496,18,437.21624755859375,450.425344,10369.302734375,576.0723876953125,0.08249353617429733,0.14169050753116608,0.15956099331378937,1.648019315325655e-05,0.6171144843101501,4,0,0,0,1,4,0,0,0,1,1,0.23105891515791513,0.02372722177237359,0.012796350395430298,0.763662910226125,0.6348696015474307,282.1878664128147,
497,17,408.2911376953125,502.249984,9436.6357421875,555.0962524414062,0.08605041354894638,0.1794174462556839,0.18189780414104462,3.25367582263425e-05,0.8248789310455322,3,0,0,0,1,3,0,0,0,1,1,0.2025687498419084,0.017610001583107465,0.006511401674588076,0.9924399343249577,0.9146882949089071,258.37735871008965,
498,16,383.7534484863281,469.476864,12819.2685546875,801.2042846679688,0.12419110536575317,0.32799941301345825,0.3268648386001587,2.7836149456561543e-05,1.6901721954345703,3,0,0,0,1,3,0,0,0,1,1,0.27805698755492925,0.15375479303764733,0.0026952007496412883,0.9773138073957799,0.9711963442606778,322.0402014441156,
