number_of_atoms,method,replicate_index,time_seconds,peak_memory_gigabytes
21,EquiformerV2 AD (direct force),10,1.250654296875,0.680353792
21,EquiformerV2 AD (conservative force),1,3.27572900390625,1.997393408
21,EquiformerV2 AD (conservative force),2,3.278065673828125,1.997393408
21,EquiformerV2 AD (conservative force),3,3.2777705078125,1.997393408
21,EquiformerV2 AD (conservative force),4,3.2740556640625,1.997393408
21,EquiformerV2 AD (conservative force),5,3.279885009765625,1.997393408
21,EquiformerV2 AD (conservative force),6,3.27649462890625,1.997393408
21,EquiformerV2 AD (conservative force),7,3.2779755859375,1.997393408
21,EquiformerV2 AD (conservative force),8,3.278037841796875,1.997393408
21,EquiformerV2 AD (conservative force),9,3.27705078125,1.997393408
21,EquiformerV2 AD (conservative force),10,3.278322998046875,1.997393408
