model,number_of_atoms,eckart_eigenvalue_mae_eV_per_angstrom2,sample_index,outlier_filter_hessian_mae_eV_per_angstrom2,outlier
EquiformerV2 AD,20,0.0761138631514748,3698,0.0839090123772621,False
EquiformerV2 AD,23,0.0897799439910938,3699,0.0392603240907192,False
EquiformerV2 AD,21,0.0919973295303567,3700,0.0384263880550861,False
EquiformerV2 AD,18,0.1389061916411259,3701,0.1393063813447952,False
EquiformerV2 AD,15,0.0743345883898906,3702,0.0728741511702537,False
EquiformerV2 AD,23,0.1527587419141351,3703,0.0998472496867179,False
EquiformerV2 AD,13,0.3366878996496337,3704,0.2176398783922195,False
EquiformerV2 AD,18,0.2005604228645906,3705,0.0971134230494499,False
EquiformerV2 AD,20,0.0530951755169501,3706,0.0329116731882095,False
EquiformerV2 AD,16,0.0838566791485299,3707,0.06314218044281,False
EquiformerV2 AD,14,0.0822952787422454,3708,0.0779827758669853,False
EquiformerV2 AD,15,0.110159410855872,3709,0.1006268039345741,False
EquiformerV2 AD,23,0.0780614866391989,3710,0.0369703695178031,False
EquiformerV2 AD,27,0.0859952855506566,3711,0.0236702002584934,False
EquiformerV2 AD,14,0.0659937437893468,3712,0.0827320888638496,False
EquiformerV2 AD,14,0.049520151395253,3713,0.0567793622612953,False
EquiformerV2 AD,19,0.0471484800493696,3714,0.0405070111155509,False
EquiformerV2 AD,21,0.0608662613517262,3715,0.0373502410948276,False
EquiformerV2 AD,12,0.1352615619274332,3716,0.2729906737804413,False
EquiformerV2 AD,16,0.084183632744576,3717,0.0873664692044258,False
EquiformerV2 AD,17,0.042506756895039,3718,0.0421883575618267,False
EquiformerV2 AD,17,0.173022934630396,3719,0.1711499392986297,False
EquiformerV2 AD,19,0.0703365499371092,3720,0.0453502461314201,False
EquiformerV2 AD,20,0.0700876980653649,3721,0.044174950569868,False
EquiformerV2 AD,22,0.0499264299602188,3722,0.0139139397069811,False
EquiformerV2 AD,13,0.0992944758174955,3723,0.1990790963172912,False
EquiformerV2 AD,19,0.0852184331102492,3724,0.0834275409579277,False
EquiformerV2 AD,23,0.0729729005444653,3725,0.0278452970087528,False
EquiformerV2 AD,21,0.0846533197796216,3726,0.0623715408146381,False
EquiformerV2 AD,14,0.148378986723037,3727,0.2287698835134506,False
EquiformerV2 AD,13,0.1336197787867896,3728,0.1275156140327453,False
EquiformerV2 AD,20,0.142431437009639,3729,0.1069696992635726,False
EquiformerV2 AD,11,0.0682962247285377,3730,0.1469154804944992,False
EquiformerV2 AD,20,0.0551268909377849,3731,0.0238803140819072,False
EquiformerV2 AD,17,0.0784456315650337,3732,0.0418300293385982,False
EquiformerV2 AD,10,0.0865294674443374,3733,0.1468614935874939,False
EquiformerV2 AD,26,0.0782441521019678,3734,0.065752275288105,False
EquiformerV2 AD,30,0.0871987238634622,3735,0.0213178116828203,False
EquiformerV2 AD,18,0.0685814918820009,3736,0.0479443036019802,False
EquiformerV2 AD,19,0.0419866818630642,3737,0.0299946125596761,False
EquiformerV2 AD,16,0.1914669191782036,3738,0.1416803449392318,False
EquiformerV2 AD,20,0.1008399314919065,3739,0.073648564517498,False
EquiformerV2 AD,24,0.0939068627518616,3740,0.0290826875716447,False
EquiformerV2 AD,10,0.1332198838287361,3741,0.1927890926599502,False
EquiformerV2 AD,15,0.083557923993946,3742,0.0935218930244445,False
EquiformerV2 AD,17,0.0889325677399543,3743,0.0971463546156883,False
EquiformerV2 AD,21,0.0787972934662324,3744,0.0311475489288568,False
EquiformerV2 AD,20,0.0868406732301347,3745,0.0756589248776435,False
EquiformerV2 AD,16,0.0754442935680778,3746,0.0552002936601638,False
EquiformerV2 AD,23,0.1080351421811165,3747,0.043420135974884,False
EquiformerV2 AD,22,0.1489158912415101,3748,0.0770986080169677,False
EquiformerV2 AD,19,0.0849278483868411,3749,0.1154930815100669,False
EquiformerV2 AD,19,0.130524532002529,3750,0.1578372567892074,False
EquiformerV2 AD,21,0.0820208628369572,3751,0.0902127027511596,False
EquiformerV2 AD,18,0.1491883337117824,3752,0.0419495552778244,False
EquiformerV2 AD,14,0.6209782710302075,3753,0.3854117691516876,False
EquiformerV2 AD,14,0.1877474111293788,3754,0.0784158259630203,False
EquiformerV2 AD,18,0.0833187848479429,3755,0.0523000434041023,False
EquiformerV2 AD,12,0.0794005426756644,3756,0.1140789911150932,False
EquiformerV2 AD,19,0.1475591804894946,3757,0.1466497927904129,False
EquiformerV2 AD,22,0.0954391845428482,3758,0.0263263974338769,False
EquiformerV2 AD,15,0.0769343278478084,3759,0.103339560329914,False
EquiformerV2 AD,15,0.0535570898367191,3760,0.047508031129837,False
EquiformerV2 AD,17,0.1713337156108909,3761,0.1158457472920417,False
EquiformerV2 AD,16,0.1070513066725373,3762,0.1569991707801818,False
EquiformerV2 AD,13,0.1212599417742446,3763,0.1069962158799171,False
EquiformerV2 AD,23,0.138786829255035,3764,0.1010750010609626,False
EquiformerV2 AD,28,0.1297390225019207,3765,0.0397843271493911,False
EquiformerV2 AD,15,0.1139880353978834,3766,0.0925209894776344,False
EquiformerV2 AD,17,0.108748635035426,3767,0.1334390789270401,False
EquiformerV2 AD,14,0.3942513458200752,3768,0.2684318721294403,False
EquiformerV2 AD,19,0.1008143130719599,3769,0.1277075856924057,False
EquiformerV2 AD,25,0.2193940047864851,3770,0.0880849286913871,False
EquiformerV2 AD,11,0.0617553552683343,3771,0.1628397852182388,False
EquiformerV2 AD,13,0.0828651279842355,3772,0.099121980369091,False
EquiformerV2 AD,18,0.06641742924984,3773,0.0428568422794342,False
EquiformerV2 AD,13,0.1470559475653873,3774,0.1843338906764984,False
EquiformerV2 AD,15,0.1025969750110427,3775,0.1026040613651275,False
EquiformerV2 AD,13,0.0476919454494648,3776,0.065401092171669,False
EquiformerV2 AD,20,0.0502224935455329,3777,0.0295273382216691,False
EquiformerV2 AD,22,0.1635988842649842,3778,0.0808967351913452,False
EquiformerV2 AD,18,0.0469992367857193,3779,0.0283018834888935,False
EquiformerV2 AD,20,0.3347302582308482,3780,0.1795125901699066,False
EquiformerV2 AD,14,0.1032734901975013,3781,0.1519817262887954,False
EquiformerV2 AD,17,0.1186796994844255,3782,0.1232062578201294,False
EquiformerV2 AD,20,0.1494773343057356,3783,0.0886494442820549,False
EquiformerV2 AD,18,0.0905176875180732,3784,0.0749937817454338,False
EquiformerV2 AD,17,0.0999087383452461,3785,0.0509471781551837,False
EquiformerV2 AD,13,0.0608890935803123,3786,0.0423344634473323,False
EquiformerV2 AD,14,0.089991769677283,3787,0.125969797372818,False
EquiformerV2 AD,15,0.0719296507068423,3788,0.0889824479818344,False
EquiformerV2 AD,21,0.0558160527555757,3789,0.0399226285517215,False
EquiformerV2 AD,15,0.0664488745288629,3790,0.0488071255385875,False
EquiformerV2 AD,20,0.0947265204405599,3791,0.0646459311246872,False
EquiformerV2 AD,20,0.0955874225432529,3792,0.0718129351735115,False
EquiformerV2 AD,19,0.052684260658306,3793,0.0388507582247257,False
EquiformerV2 AD,20,0.0653769888228132,3794,0.0340441763401031,False
EquiformerV2 AD,21,0.0702318757064545,3795,0.0468128509819507,False
EquiformerV2 AD,25,0.116525997979151,3796,0.0613380335271358,False
EquiformerV2 AD,26,0.1169756880105327,3797,0.0389566235244274,False
EquiformerV2 AD,16,0.0794306398247072,3798,0.0782747939229011,False
EquiformerV2 AD,9,0.4739751334548323,3799,0.497954785823822,False
EquiformerV2 AD,22,0.0580610809919669,3800,0.0225816275924444,False
EquiformerV2 AD,17,0.0510368024589874,3801,0.0472124814987182,False
EquiformerV2 AD,17,0.0614666758482434,3802,0.0277856085449457,False
EquiformerV2 AD,24,0.1222106139615152,3803,0.0834213346242904,False
EquiformerV2 AD,17,0.0487479854470044,3804,0.0400616116821765,False
EquiformerV2 AD,14,0.0528204016309078,3805,0.0555365309119224,False
EquiformerV2 AD,23,0.0956887557218551,3806,0.0569373406469821,False
EquiformerV2 AD,24,0.0575272098304867,3807,0.019503029063344,False
EquiformerV2 AD,15,0.110274835573874,3808,0.075816199183464,False
EquiformerV2 AD,27,0.0660656813580736,3809,0.0148696480318903,False
EquiformerV2 AD,15,0.2018163985646668,3810,0.1086633279919624,False
EquiformerV2 AD,18,0.0989201467337163,3811,0.052270121872425,False
EquiformerV2 AD,15,0.13473522960962,3812,0.0980158448219299,False
EquiformerV2 AD,17,0.0787445839888294,3813,0.0794232785701751,False
EquiformerV2 AD,18,0.0542067304878899,3814,0.0510738268494606,False
EquiformerV2 AD,15,0.096583846323605,3815,0.1677497029304504,False
EquiformerV2 AD,10,0.1071495548010505,3816,0.1057924777269363,False
EquiformerV2 AD,20,0.0584913678432034,3817,0.045078620314598,False
EquiformerV2 AD,19,0.1352444977257458,3818,0.1223281994462013,False
EquiformerV2 AD,28,0.0959235784718523,3819,0.0258695818483829,False
EquiformerV2 AD,18,0.0524397738559491,3820,0.0505511313676834,False
EquiformerV2 AD,21,0.1156675627157349,3821,0.0469375103712081,False
EquiformerV2 AD,13,0.0870151598711945,3822,0.1547710001468658,False
EquiformerV2 AD,8,0.1241119059003418,3823,0.3521231114864349,False
EquiformerV2 AD,14,0.0881219901426802,3824,0.1419184505939483,False
EquiformerV2 AD,16,0.0785710906743318,3825,0.0481057651340961,False
EquiformerV2 AD,19,0.0556249848708908,3826,0.025652140378952,False
EquiformerV2 AD,16,0.1482770811351395,3827,0.1500440239906311,False
EquiformerV2 AD,17,0.0517980442368772,3828,0.0399964526295661,False
EquiformerV2 AD,16,0.0726265953689845,3829,0.0992675945162773,False
EquiformerV2 AD,19,0.123616190419124,3830,0.0814489424228668,False
EquiformerV2 AD,15,0.1303512270528778,3831,0.0710239708423614,False
EquiformerV2 AD,18,0.1264382898476894,3832,0.0707456991076469,False
EquiformerV2 AD,15,0.0664781796364302,3833,0.113084003329277,False
EquiformerV2 AD,14,0.0691980061338939,3834,0.0627984181046485,False
EquiformerV2 AD,17,0.1075392086666897,3835,0.0926059558987617,False
EquiformerV2 AD,13,0.1053429458904877,3836,0.1223583295941352,False
EquiformerV2 AD,20,0.0565497111759487,3837,0.0428339913487434,False
EquiformerV2 AD,16,0.0819703455520658,3838,0.1293104887008667,False
EquiformerV2 AD,15,0.0551651793268664,3839,0.0797976031899452,False
EquiformerV2 AD,13,0.1050854879480616,3840,0.1742221266031265,False
EquiformerV2 AD,14,0.1739993102150361,3841,0.1980428844690323,False
EquiformerV2 AD,25,0.0710767264697321,3842,0.0257624089717865,False
EquiformerV2 AD,14,0.2317877998854801,3843,0.1574047952890396,False
EquiformerV2 AD,17,0.0636735149656377,3844,0.039132997393608,False
EquiformerV2 AD,15,0.1169221662755768,3845,0.1148233860731124,False
EquiformerV2 AD,18,0.0593076466082745,3846,0.025382749736309,False
EquiformerV2 AD,16,0.0862631389123255,3847,0.1704088449478149,False
EquiformerV2 AD,19,0.3396030758799631,3848,0.2420407831668853,False
EquiformerV2 AD,15,0.101587176349931,3849,0.1450849622488021,False
EquiformerV2 AD,15,0.0605916442116546,3850,0.0961529612541198,False
EquiformerV2 AD,13,0.0800689720070883,3851,0.0815025120973587,False
EquiformerV2 AD,17,0.0731162441352449,3852,0.0576488077640533,False
EquiformerV2 AD,29,0.1102382897788874,3853,0.0321155153214931,False
EquiformerV2 AD,16,0.1136377352584168,3854,0.0860164836049079,False
EquiformerV2 AD,20,0.084289463998126,3855,0.1105863824486732,False
EquiformerV2 AD,15,0.0894257514848668,3856,0.1264655590057373,False
EquiformerV2 AD,12,0.1838989119264778,3857,0.1132546067237854,False
EquiformerV2 AD,17,0.0618521087227403,3858,0.0193225424736738,False
EquiformerV2 AD,22,0.0970254678151662,3859,0.0537868775427341,False
EquiformerV2 AD,17,0.0913391671704091,3860,0.1081632375717163,False
EquiformerV2 AD,19,0.0729747257254633,3861,0.0608154647052288,False
EquiformerV2 AD,11,0.0866267718479431,3862,0.0791600048542022,False
EquiformerV2 AD,6,0.2712339075265939,3863,0.6088899970054626,False
EquiformerV2 AD,17,0.0638615471794746,3864,0.0280116684734821,False
EquiformerV2 AD,14,0.1783790864761695,3865,0.2559204399585724,False
EquiformerV2 AD,17,0.1841728069454749,3866,0.1150861606001854,False
EquiformerV2 AD,9,0.1361997382344013,3867,0.1994422972202301,False
EquiformerV2 AD,12,0.0748017139993277,3868,0.2031483650207519,False
EquiformerV2 AD,20,0.1039652925751792,3869,0.0549288019537925,False
EquiformerV2 AD,20,0.1153872864806191,3870,0.1176907196640968,False
EquiformerV2 AD,25,0.12295909451526,3871,0.0637762024998664,False
EquiformerV2 AD,21,0.0643303217291246,3872,0.0311126988381147,False
EquiformerV2 AD,18,0.2946469896663347,3873,0.1365806609392166,False
EquiformerV2 AD,18,0.0561670957916842,3874,0.0527211166918277,False
EquiformerV2 AD,15,0.1267223489024989,3875,0.1620277166366577,False
EquiformerV2 AD,17,0.0621521433870933,3876,0.0401891842484474,False
EquiformerV2 AD,19,0.1064243770631676,3877,0.0675859153270721,False
EquiformerV2 AD,20,0.0897236053110678,3878,0.0725541561841964,False
EquiformerV2 AD,12,0.0954573624736758,3879,0.1496358066797256,False
EquiformerV2 AD,12,0.134927270778677,3880,0.1808401197195053,False
EquiformerV2 AD,16,0.0590948234689763,3881,0.0399168543517589,False
EquiformerV2 AD,16,0.1865708879027935,3882,0.1667070984840393,False
EquiformerV2 AD,17,0.0594705723199866,3883,0.036333680152893,False
EquiformerV2 AD,17,0.103438852804565,3884,0.0523553751409053,False
EquiformerV2 AD,18,0.0691009417104779,3885,0.0820375084877014,False
EquiformerV2 AD,16,0.0787208049460442,3886,0.0841826573014259,False
EquiformerV2 AD,11,0.089850673512724,3887,0.2287070006132125,False
EquiformerV2 AD,22,0.0739413830772798,3888,0.020197182893753,False
EquiformerV2 AD,21,0.082200502138449,3889,0.0244379453361034,False
EquiformerV2 AD,17,0.0651365559947841,3890,0.0391745343804359,False
EquiformerV2 AD,24,0.0804277499196292,3891,0.0453759245574474,False
EquiformerV2 AD,13,0.0792067953614749,3892,0.0883083269000053,False
EquiformerV2 AD,19,0.1042311654895289,3893,0.0868353694677352,False
EquiformerV2 AD,15,0.0708268195223708,3894,0.0669238790869712,False
EquiformerV2 AD,14,0.1158097979585854,3895,0.1444159895181656,False
EquiformerV2 AD,16,0.0788562552815427,3896,0.0685231164097786,False
EquiformerV2 AD,22,0.0784867370695447,3897,0.0648499503731727,False
EquiformerV2 AD,18,0.0596594029963833,3898,0.0251968074589967,False
EquiformerV2 AD,18,0.0847522225985687,3899,0.1164667606353759,False
EquiformerV2 AD,14,0.0728828651942182,3900,0.0862472802400589,False
EquiformerV2 AD,13,0.1593352927826413,3901,0.2706947922706604,False
EquiformerV2 AD,11,0.098224407016506,3902,0.1566125005483627,False
EquiformerV2 AD,21,0.0858987759517776,3903,0.0500005036592483,False
EquiformerV2 AD,29,0.0602795055979402,3904,0.0214854013174772,False
EquiformerV2 AD,13,0.1034915250333884,3905,0.1539103239774704,False
EquiformerV2 AD,25,0.0604156157215776,3906,0.0334823951125144,False
EquiformerV2 AD,18,0.0501077961013623,3907,0.0277609918266534,False
EquiformerV2 AD,14,0.0575269074933723,3908,0.1438592225313186,False
EquiformerV2 AD,29,0.0969421868572494,3909,0.0316435731947422,False
EquiformerV2 AD,12,0.1494668638777923,3910,0.286829262971878,False
EquiformerV2 AD,19,0.0851367350427202,3911,0.0736188516020774,False
EquiformerV2 AD,22,0.1164809373408836,3912,0.0746478959918022,False
EquiformerV2 AD,16,0.0560099928958346,3913,0.0651925951242446,False
EquiformerV2 AD,27,0.1177525354381566,3914,0.0590763464570045,False
EquiformerV2 AD,23,0.0777105485375148,3915,0.0407729037106037,False
EquiformerV2 AD,12,0.1276737937074103,3916,0.1173740699887275,False
EquiformerV2 AD,17,0.103343377505895,3917,0.1032109186053276,False
EquiformerV2 AD,18,0.0845275790747763,3918,0.0770706534385681,False
EquiformerV2 AD,18,0.0552021743682623,3919,0.0720785334706306,False
EquiformerV2 AD,23,0.0871781447930667,3920,0.0742628574371337,False
EquiformerV2 AD,14,0.1290652965263771,3921,0.1049012020230293,False
EquiformerV2 AD,19,0.0676219120292066,3922,0.046800211071968,False
EquiformerV2 AD,17,0.067117576906666,3923,0.0333671905100345,False
EquiformerV2 AD,12,0.0503254732304993,3924,0.0989223420619964,False
EquiformerV2 AD,18,0.063864272652748,3925,0.0602787062525749,False
EquiformerV2 AD,13,0.1323125039945966,3926,0.112402506172657,False
EquiformerV2 AD,13,0.0647660319861404,3927,0.0512679144740104,False
EquiformerV2 AD,18,0.1144694068642639,3928,0.1303219944238662,False
EquiformerV2 AD,18,0.0730846926770112,3929,0.0523923859000206,False
EquiformerV2 AD,24,0.0945387441843391,3930,0.0432604439556598,False
EquiformerV2 AD,20,0.0416290188073332,3931,0.0318761244416236,False
EquiformerV2 AD,26,0.1049333088282578,3932,0.0509520024061203,False
EquiformerV2 AD,20,0.122633877148936,3933,0.0964889824390411,False
EquiformerV2 AD,15,0.0574793493150491,3934,0.0900588482618331,False
EquiformerV2 AD,16,0.2667145617945276,3935,0.1222728863358497,False
EquiformerV2 AD,14,0.0738733809627271,3936,0.070499911904335,False
EquiformerV2 AD,21,0.1066369875253717,3937,0.0648462176322937,False
EquiformerV2 AD,18,0.0489568943042235,3938,0.0315962471067905,False
EquiformerV2 AD,14,0.0875751694952732,3939,0.0919614285230636,False
EquiformerV2 AD,21,0.0818663345467278,3940,0.0584022067487239,False
EquiformerV2 AD,22,0.0724611825914344,3941,0.0459927506744861,False
EquiformerV2 AD,14,0.1345146382207427,3942,0.0763432830572128,False
EquiformerV2 AD,17,0.0960853775606734,3943,0.0944493785500526,False
EquiformerV2 AD,22,0.1805725857254238,3944,0.1167907938361167,False
EquiformerV2 AD,17,0.1070704653724341,3945,0.1630602031946182,False
EquiformerV2 AD,20,0.1679728552584345,3946,0.1017800942063331,False
EquiformerV2 AD,17,0.0410201390728977,3947,0.0517035238444805,False
EquiformerV2 AD,25,0.2265216475449619,3948,0.065976582467556,False
EquiformerV2 AD,24,0.0816383362684756,3949,0.0292068067938089,False
EquiformerV2 AD,13,0.0662415720368354,3950,0.124711774289608,False
EquiformerV2 AD,20,0.0930664615926299,3951,0.0488314293324947,False
EquiformerV2 AD,19,0.2487022427996588,3952,0.148945152759552,False
EquiformerV2 AD,26,0.094238519513522,3953,0.0348377674818038,False
EquiformerV2 AD,14,0.1432036193524097,3954,0.1480731219053268,False
EquiformerV2 AD,19,0.0602250288439589,3955,0.0444034337997436,False
EquiformerV2 AD,16,0.080844505297385,3956,0.0439094714820385,False
EquiformerV2 AD,11,0.099018498312636,3957,0.1490271836519241,False
EquiformerV2 AD,25,0.1237371711310576,3958,0.0471613891422748,False
EquiformerV2 AD,21,0.072461381187601,3959,0.0551612451672554,False
EquiformerV2 AD,16,0.0524458840123581,3960,0.0437237806618213,False
EquiformerV2 AD,17,0.0492711834476247,3961,0.0540350154042243,False
EquiformerV2 AD,18,0.1365847986866925,3962,0.0561078563332557,False
EquiformerV2 AD,16,0.041633594440522,3963,0.0395624041557312,False
EquiformerV2 AD,19,0.1333017628938795,3964,0.1015998646616935,False
EquiformerV2 AD,17,0.0540338364829333,3965,0.0541926138103008,False
EquiformerV2 AD,18,0.0914599362452533,3966,0.1515582054853439,False
EquiformerV2 AD,19,0.062616229710591,3967,0.0329361148178577,False
EquiformerV2 AD,15,0.075178770038001,3968,0.1139395385980606,False
EquiformerV2 AD,21,0.082885043069292,3969,0.0632440596818924,False
EquiformerV2 AD,19,0.1083797676486996,3970,0.1856572180986404,False
EquiformerV2 AD,24,0.0765563315889956,3971,0.0610876083374023,False
EquiformerV2 AD,18,0.0808344212870871,3972,0.0788436308503151,False
EquiformerV2 AD,16,0.0595856695742284,3973,0.0865021646022796,False
EquiformerV2 AD,22,0.1566776348062501,3974,0.076357252895832,False
EquiformerV2 AD,15,0.038897099810022,3975,0.0483142174780368,False
EquiformerV2 AD,20,0.0538253347067497,3976,0.0329431928694248,False
EquiformerV2 AD,20,0.0834744360487749,3977,0.0410018861293792,False
EquiformerV2 AD,17,0.0891577742873986,3978,0.1080699563026428,False
EquiformerV2 AD,16,0.05504917481992,3979,0.0702128708362579,False
EquiformerV2 AD,16,0.0555769149564476,3980,0.0460707694292068,False
EquiformerV2 AD,22,0.0659177317928434,3981,0.0293959807604551,False
EquiformerV2 AD,15,0.052096894170607,3982,0.0387615375220775,False
EquiformerV2 AD,18,0.086725485439298,3983,0.0727316066622734,False
EquiformerV2 AD,24,0.0765224497092889,3984,0.0376360900700092,False
EquiformerV2 AD,24,0.0552409750514443,3985,0.031276348978281,False
EquiformerV2 AD,16,0.0766365124669663,3986,0.0943222269415855,False
EquiformerV2 AD,17,0.0708054204326729,3987,0.0682740285992622,False
EquiformerV2 AD,14,0.0846383210586898,3988,0.090802751481533,False
EquiformerV2 AD,16,0.0841692317080658,3989,0.1415635794401168,False
EquiformerV2 AD,18,0.1122304033845428,3990,0.1155374348163604,False
EquiformerV2 AD,20,0.3181421103155595,3991,0.1643604338169098,False
EquiformerV2 AD,14,0.0787837767398607,3992,0.0873956158757209,False
EquiformerV2 AD,24,0.1169037827829399,3993,0.0405902527272701,False
EquiformerV2 AD,14,0.1465112793811705,3994,0.1742939203977584,False
EquiformerV2 AD,29,0.1028730683847187,3995,0.0457599088549613,False
EquiformerV2 AD,26,0.0781771002571774,3996,0.0315946899354457,False
EquiformerV2 AD,19,0.1557318203851957,3997,0.0662393569946289,False
EquiformerV2 AD,17,0.0901519540010591,3998,0.1004562377929687,False
EquiformerV2 AD,21,0.0555245445411693,3999,0.0272523872554302,False
EquiformerV2 AD,16,0.0635333952891398,4000,0.0980387851595878,False
EquiformerV2 AD,17,0.0993947166501779,4001,0.0609653443098068,False
EquiformerV2 AD,14,0.139207771743748,4002,0.1231474205851554,False
EquiformerV2 AD,16,0.0687068120376323,4003,0.0807137489318847,False
EquiformerV2 AD,25,0.0801970981450081,4004,0.0711385458707809,False
EquiformerV2 AD,13,0.113922893928715,4005,0.1623816490173339,False
EquiformerV2 AD,15,0.0961761142572394,4006,0.1549709737300872,False
EquiformerV2 AD,26,0.0787789344552561,4007,0.0321453474462032,False
EquiformerV2 AD,20,0.1430675386669167,4008,0.1067078858613967,False
EquiformerV2 AD,18,0.1318741508274032,4009,0.1116552129387855,False
EquiformerV2 AD,24,0.0688287347178447,4010,0.0303768813610076,False
EquiformerV2 AD,16,0.0776824028949924,4011,0.0554453879594802,False
EquiformerV2 AD,17,0.094157069760494,4012,0.1202979236841201,False
EquiformerV2 AD,16,0.0733483101585579,4013,0.0720555782318115,False
EquiformerV2 AD,21,0.1403675931242939,4014,0.0560508072376251,False
EquiformerV2 AD,16,0.1235497344002505,4015,0.0992216169834137,False
EquiformerV2 AD,15,0.0825776683589453,4016,0.0995000377297401,False
EquiformerV2 AD,17,0.0575474929972738,4017,0.0493821687996387,False
EquiformerV2 AD,12,0.1345410086017792,4018,0.2270004451274871,False
EquiformerV2 AD,17,0.0580390456885468,4019,0.0488764308393001,False
EquiformerV2 AD,20,0.0973091445874925,4020,0.0773855149745941,False
EquiformerV2 AD,26,0.0882107776518114,4021,0.0425586141645908,False
EquiformerV2 AD,17,0.0701204682205629,4022,0.0541335605084896,False
EquiformerV2 AD,16,0.098954277903027,4023,0.1213342323899269,False
EquiformerV2 AD,19,0.0671453485791541,4024,0.0399408861994743,False
EquiformerV2 AD,16,0.0725593841015768,4025,0.0632035732269287,False
EquiformerV2 AD,19,0.0523128019607563,4026,0.0326860360801219,False
EquiformerV2 AD,20,0.0594082656769806,4027,0.0345392562448978,False
EquiformerV2 AD,12,0.0987876924769704,4028,0.1386613100767135,False
EquiformerV2 AD,22,0.0713474309039068,4029,0.0416939407587051,False
EquiformerV2 AD,19,0.0779604697922997,4030,0.0401061698794364,False
EquiformerV2 AD,26,0.0895193599855493,4031,0.0233487170189619,False
EquiformerV2 AD,17,0.1053833310392423,4032,0.0974223539233207,False
EquiformerV2 AD,18,0.0749700819390218,4033,0.0496741235256195,False
EquiformerV2 AD,15,0.0800334599208754,4034,0.0425705090165138,False
EquiformerV2 AD,16,0.0852616746394538,4035,0.0491975843906402,False
EquiformerV2 AD,15,0.0756601222978612,4036,0.0595793090760707,False
EquiformerV2 AD,12,0.3681941222910874,4037,0.3338842988014221,False
EquiformerV2 AD,13,0.1501568953705798,4038,0.1522881984710693,False
EquiformerV2 AD,16,0.0680883253045363,4039,0.0457124784588813,False
EquiformerV2 AD,13,0.0933639285449809,4040,0.1607489734888076,False
EquiformerV2 AD,19,0.1712546937118692,4041,0.0943340510129928,False
EquiformerV2 AD,11,0.1517570454247662,4042,0.3437806367874145,False
EquiformerV2 AD,12,0.1177259056462739,4043,0.1579893082380294,False
EquiformerV2 AD,19,0.0864510928940734,4044,0.0562566220760345,False
EquiformerV2 AD,16,0.1224109893058248,4045,0.118985466659069,False
EquiformerV2 AD,18,0.0981347239597472,4046,0.0494331121444702,False
EquiformerV2 AD,15,0.1536521006697336,4047,0.0884645208716392,False
EquiformerV2 AD,22,0.0675136477543622,4048,0.0300507061183452,False
EquiformerV2 AD,19,0.1183791500871924,4049,0.0764552056789398,False
EquiformerV2 AD,14,0.0621823993438968,4050,0.04321900755167,False
EquiformerV2 AD,17,0.0846374214000311,4051,0.0682589039206504,False
EquiformerV2 AD,18,0.0841622015778697,4052,0.0631048381328582,False
EquiformerV2 AD,15,0.0914057262660091,4053,0.1231046244502067,False
EquiformerV2 AD,24,0.0755572347773892,4054,0.0273084994405508,False
EquiformerV2 AD,19,0.0852699110257351,4055,0.0957865640521049,False
EquiformerV2 AD,19,0.1331598265778952,4056,0.1243293806910514,False
EquiformerV2 AD,13,0.0961960974582722,4057,0.0729610323905944,False
EquiformerV2 AD,22,0.0784523139114168,4058,0.0248064454644918,False
EquiformerV2 AD,17,0.0616252491215181,4059,0.0416302569210529,False
EquiformerV2 AD,19,0.1003928309850763,4060,0.0324240215122699,False
EquiformerV2 AD,17,0.0769225924325246,4061,0.0506680831313133,False
EquiformerV2 AD,21,0.0761890863794316,4062,0.0576336607336998,False
EquiformerV2 AD,22,0.1217037993590867,4063,0.0854669213294982,False
EquiformerV2 AD,16,0.0479017876465595,4064,0.0396277643740177,False
EquiformerV2 AD,14,0.0865607106942817,4065,0.1084566116333007,False
EquiformerV2 AD,11,0.0829270673846421,4066,0.2335652112960815,False
EquiformerV2 AD,16,0.0547557863839834,4067,0.0255545582622289,False
EquiformerV2 AD,22,0.0550428310327182,4068,0.0419930405914783,False
EquiformerV2 AD,15,0.1125520202289764,4069,0.0825185254216194,False
EquiformerV2 AD,22,0.0595997540560027,4070,0.0301434285938739,False
EquiformerV2 AD,14,0.1786333704376597,4071,0.1659382432699203,False
EquiformerV2 AD,17,0.0834703453278862,4072,0.075436346232891,False
EquiformerV2 AD,16,0.1370438592088074,4073,0.0918953344225883,False
EquiformerV2 AD,22,0.1018971071664456,4074,0.0521605648100376,False
EquiformerV2 AD,19,0.1211879833522949,4075,0.0774695724248886,False
EquiformerV2 AD,14,0.1166366621377817,4076,0.1337709426879882,False
EquiformerV2 AD,11,0.1971974354205687,4077,0.1727896928787231,False
EquiformerV2 AD,16,0.0954201467007641,4078,0.0967210903763771,False
EquiformerV2 AD,16,0.1008395391644042,4079,0.0811664164066314,False
EquiformerV2 AD,14,0.1098737575702887,4080,0.1052431762218475,False
EquiformerV2 AD,10,0.3962091196426935,4081,0.5941448211669922,False
EquiformerV2 AD,24,0.129551093807803,4082,0.0546379201114177,False
EquiformerV2 AD,11,0.0888741488393052,4083,0.4170385599136352,False
EquiformerV2 AD,20,0.0918258106259665,4084,0.0801586434245109,False
EquiformerV2 AD,16,0.0585156174704588,4085,0.1057865172624588,False
EquiformerV2 AD,21,0.0551901161967535,4086,0.025264186784625,False
