molecule_index,optimization_method,converged,optimization_step_count,wall_time_seconds
24,FIRE,True,49,1.4979510370176286
24,RFO-BFGS,True,13,0.4432198389840778
24,RFO with HIP Hessian,True,4,0.3471870259963907
24,RFO with EquiformerV2 AD Hessian,False,149,71.23567863498465
24,RFO with finite-difference Hessian,False,149,292.41721118200803
25,FIRE,True,81,2.4101692819967866
25,RFO-BFGS,True,16,0.5597938419959974
25,RFO with HIP Hessian,True,4,0.3655319810059154
25,RFO with EquiformerV2 AD Hessian,False,149,71.44894478502101
25,RFO with finite-difference Hessian,False,149,291.8122311019979
26,FIRE,True,73,2.2060660260031
26,RFO-BFGS,True,17,0.556988204974914
26,RFO with HIP Hessian,True,10,0.8406119470018893
26,RFO with EquiformerV2 AD Hessian,False,149,71.29376419700566
26,RFO with finite-difference Hessian,False,149,292.69812452001497
27,FIRE,True,47,1.4197289590083528
27,RFO-BFGS,True,12,0.423715565004386
27,RFO with HIP Hessian,True,5,0.4307089110079687
27,RFO with EquiformerV2 AD Hessian,False,149,71.52039973402862
27,RFO with finite-difference Hessian,False,149,292.57903281701147
28,FIRE,True,80,2.4804812649963424
28,RFO-BFGS,True,22,0.7180129750049673
28,RFO with HIP Hessian,True,4,0.3655319810059154
28,RFO with EquiformerV2 AD Hessian,False,149,71.0782059210178
28,RFO with finite-difference Hessian,False,149,292.97770597200724
29,FIRE,True,71,2.378712728008395
29,RFO-BFGS,True,19,0.6887623539951164
29,RFO with HIP Hessian,True,3,0.2983966549800243
29,RFO with EquiformerV2 AD Hessian,True,5,2.795879009005148
29,RFO with finite-difference Hessian,True,4,9.718235962995095
30,FIRE,True,65,2.058970305020921
30,RFO-BFGS,True,16,0.5765194119885564
30,RFO with HIP Hessian,True,3,0.2925210669927764
30,RFO with EquiformerV2 AD Hessian,True,4,2.307734361005714
30,RFO with finite-difference Hessian,True,4,9.84474256899557
31,FIRE,True,89,2.805521361005958
31,RFO-BFGS,True,23,0.8064546470122878
31,RFO with HIP Hessian,True,4,0.3714381239842623
31,RFO with EquiformerV2 AD Hessian,True,4,2.3443852860073093
31,RFO with finite-difference Hessian,True,5,11.615860649006208
32,FIRE,True,96,2.9171367160161026
32,RFO-BFGS,True,18,0.6242938879877329
32,RFO with HIP Hessian,True,4,0.3815524769888725
